time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536479971.670792090,-0.215205,0.225302,0.585376,0.351616,-0.263818,0.829843,0.343696,0.632485,-0.039445,1.69836,-1.03171,-1.33941,-1.18886,-0.00936846
1536479971.691944490,-0.211857,0.222177,0.588246,0.350784,-0.262285,0.830139,0.345002,0.631936,-0.0272134,1.69699,-1.03125,-1.33919,-1.20463,-0.00931169
1536479971.712898926,-0.208507,0.219057,0.591038,0.349961,-0.260755,0.830437,0.34628,0.631392,-0.0150865,1.69562,-1.03079,-1.33898,-1.22028,-0.00925541
1536479971.733444972,-0.205157,0.215947,0.593749,0.349147,-0.259228,0.830736,0.347527,0.630854,-0.00307621,1.69427,-1.03033,-1.33878,-1.23577,-0.00919967
1536479971.754046018,-0.201813,0.21285,0.59638,0.348344,-0.257708,0.831036,0.348744,0.630321,0.00880555,1.69293,-1.02988,-1.33857,-1.2511,-0.00914453
1536479971.775033104,-0.19848,0.209771,0.598927,0.347552,-0.256196,0.831336,0.349931,0.629794,0.0205471,1.69161,-1.02944,-1.33837,-1.26624,-0.00909004
1536479971.796042459,-0.195162,0.206714,0.601391,0.346771,-0.254694,0.831637,0.351085,0.629274,0.0321368,1.6903,-1.029,-1.33817,-1.28119,-0.00903625
1536479971.817098807,-0.191864,0.203683,0.60377,0.346003,-0.253204,0.831937,0.352207,0.628761,0.0435633,1.68901,-1.02857,-1.33797,-1.29593,-0.00898322
1536479971.838612793,-0.188592,0.200683,0.606065,0.345247,-0.251729,0.832237,0.353297,0.628256,0.0548152,1.68775,-1.02814,-1.33778,-1.31045,-0.008931
1536479971.859537326,-0.185349,0.197717,0.608274,0.344505,-0.250271,0.832535,0.354353,0.62776,0.0658815,1.6865,-1.02773,-1.33758,-1.32472,-0.00887964
1536479971.880037813,-0.182141,0.194789,0.610398,0.343777,-0.248831,0.832831,0.355377,0.627272,0.0767513,1.68528,-1.02732,-1.3374,-1.33874,-0.0088292
1536479971.900625521,-0.178972,0.191904,0.612437,0.343063,-0.247412,0.833125,0.356366,0.626794,0.0874137,1.68408,-1.02691,-1.33721,-1.35249,-0.00877971
1536479971.921337332,-0.175848,0.189065,0.614391,0.342365,-0.246015,0.833417,0.357322,0.626325,0.0978584,1.6829,-1.02652,-1.33703,-1.36597,-0.00873124
1536479971.942023207,-0.172772,0.186276,0.61626,0.341683,-0.244643,0.833705,0.358245,0.625867,0.108075,1.68175,-1.02613,-1.33686,-1.37915,-0.00868382
1536479971.962437161,-0.16975,0.183541,0.618047,0.341017,-0.243297,0.833989,0.359133,0.625419,0.118053,1.68062,-1.02575,-1.33668,-1.39202,-0.00863751
1536479971.983245205,-0.166786,0.180865,0.619751,0.340369,-0.241979,0.834269,0.359988,0.624983,0.127784,1.67953,-1.02539,-1.33651,-1.40457,-0.00859236
1536479972.004906839,-0.163885,0.17825,0.621373,0.339738,-0.240691,0.834544,0.360808,0.624558,0.137256,1.67846,-1.02503,-1.33635,-1.41679,-0.00854839
1536479972.026287157,-0.161051,0.1757,0.622915,0.339125,-0.239436,0.834814,0.361595,0.624145,0.146462,1.67743,-1.02468,-1.33619,-1.42866,-0.00850567
1536479972.046862182,-0.158288,0.173218,0.624378,0.33853,-0.238213,0.835078,0.362349,0.623744,0.155391,1.67642,-1.02434,-1.33604,-1.44018,-0.00846423
1536479972.067495411,-0.155601,0.170809,0.625764,0.337955,-0.237026,0.835336,0.363069,0.623357,0.164036,1.67545,-1.02402,-1.33589,-1.45133,-0.00842411
1536479972.088918705,-0.152993,0.168475,0.627074,0.3374,-0.235877,0.835587,0.363756,0.622982,0.172387,1.67451,-1.0237,-1.33574,-1.4621,-0.00838535
1536479972.110174596,-0.150469,0.166219,0.628309,0.336865,-0.234765,0.835831,0.36441,0.622621,0.180437,1.6736,-1.0234,-1.3356,-1.47249,-0.00834799
1536479972.130686480,-0.148033,0.164044,0.629473,0.336351,-0.233693,0.836067,0.365031,0.622273,0.188177,1.67273,-1.0231,-1.33547,-1.48247,-0.00831207
1536479972.151597689,-0.145687,0.161954,0.630565,0.335858,-0.232663,0.836295,0.36562,0.62194,0.1956,1.67189,-1.02282,-1.33534,-1.49205,-0.00827762
1536479972.172445513,-0.143436,0.159951,0.631588,0.335386,-0.231676,0.836515,0.366177,0.621622,0.202698,1.67109,-1.02256,-1.33522,-1.5012,-0.00824468
1536479972.192902181,-0.141283,0.158037,0.632544,0.334937,-0.230733,0.836725,0.366702,0.621318,0.209465,1.67033,-1.0223,-1.3351,-1.50993,-0.00821328
1536479972.213769535,-0.139231,0.156216,0.633434,0.33451,-0.229835,0.836927,0.367196,0.62103,0.215893,1.66961,-1.02206,-1.33499,-1.51822,-0.00818344
1536479972.236529248,-0.137284,0.15449,0.634261,0.334106,-0.228984,0.837118,0.367659,0.620757,0.221977,1.66892,-1.02183,-1.33489,-1.52607,-0.00815521
1536479972.257371950,-0.135444,0.15286,0.635027,0.333725,-0.22818,0.8373,0.36809,0.6205,0.22771,1.66827,-1.02161,-1.33479,-1.53346,-0.0081286
1536479972.277869942,-0.133714,0.15133,0.635732,0.333368,-0.227426,0.837471,0.368492,0.620259,0.233087,1.66767,-1.02141,-1.33469,-1.5404,-0.00810365
1536479972.298799764,-0.132097,0.1499,0.636379,0.333035,-0.226721,0.837631,0.368863,0.620034,0.238102,1.6671,-1.02122,-1.33461,-1.54687,-0.00808037
1536479972.319788022,-0.130595,0.148573,0.636969,0.332727,-0.226066,0.83778,0.369204,0.619825,0.242751,1.66658,-1.02104,-1.33453,-1.55287,-0.0080588
1536479972.340131732,-0.12921,0.147351,0.637504,0.332443,-0.225463,0.837918,0.369516,0.619633,0.247029,1.6661,-1.02088,-1.33445,-1.55838,-0.00803895
1536479972.361487411,-0.127944,0.146235,0.637985,0.332183,-0.224913,0.838044,0.369798,0.619458,0.250931,1.66566,-1.02073,-1.33439,-1.56342,-0.00802083
1536479972.381889005,-0.1268,0.145227,0.638414,0.331949,-0.224415,0.838158,0.370051,0.6193,0.254454,1.66526,-1.0206,-1.33432,-1.56796,-0.00800448
1536479972.402980029,-0.125778,0.144327,0.638792,0.331741,-0.223972,0.83826,0.370276,0.619159,0.257595,1.66491,-1.02048,-1.33427,-1.57201,-0.00798991
1536479972.424109880,-0.124881,0.143538,0.639121,0.331558,-0.223582,0.83835,0.370472,0.619036,0.260349,1.6646,-1.02038,-1.33422,-1.57557,-0.00797712
1536479972.444624133,-0.12411,0.142859,0.6394,0.331401,-0.223247,0.838428,0.370639,0.618929,0.262716,1.66433,-1.02029,-1.33418,-1.57862,-0.00796614
1536479972.465806345,-0.123465,0.142292,0.639631,0.33127,-0.222968,0.838492,0.370779,0.618841,0.264691,1.66411,-1.02021,-1.33415,-1.58117,-0.00795697
1536479972.486943087,-0.122948,0.141838,0.639815,0.331164,-0.222743,0.838544,0.37089,0.61877,0.266274,1.66393,-1.02015,-1.33412,-1.58321,-0.00794963
1536479972.508827517,-0.12256,0.141496,0.639953,0.331085,-0.222575,0.838583,0.370973,0.618717,0.267462,1.6638,-1.02011,-1.3341,-1.58474,-0.00794411
1536479972.529210574,-0.122301,0.141269,0.640044,0.331033,-0.222463,0.838609,0.371029,0.618681,0.268255,1.66371,-1.02008,-1.33409,-1.58577,-0.00794043
1536479972.550554340,-0.122171,0.141155,0.64009,0.331006,-0.222406,0.838622,0.371057,0.618663,0.268652,1.66366,-1.02006,-1.33408,-1.58628,-0.00793859
1536479972.571598301,-0.122189,0.141139,0.640084,0.330984,-0.222386,0.838647,0.371033,0.61855,0.268647,1.66364,-1.02008,-1.33403,-1.58634,-0.00798608
1536479972.592236178,-0.122189,0.141139,0.640084,0.330984,-0.222386,0.838647,0.371033,0.61855,0.268647,1.66364,-1.02008,-1.33403,-1.58634,-0.00798608
1536479972.612994115,-0.122465,0.141125,0.63999,0.330831,-0.222276,0.838832,0.370817,0.61766,0.26821,1.66349,-1.02019,-1.33365,-1.58631,-0.00836774
1536479972.634466031,-0.123016,0.141097,0.6398,0.330526,-0.222059,0.839201,0.370383,0.615883,0.267336,1.66318,-1.02043,-1.33289,-1.58626,-0.0091307
1536479972.655405237,-0.123843,0.141051,0.639516,0.330069,-0.221735,0.839754,0.369732,0.613219,0.266027,1.66272,-1.02079,-1.33175,-1.58619,-0.0102742
1536479972.675883038,-0.124944,0.140985,0.639137,0.32946,-0.221307,0.840488,0.368863,0.60967,0.264283,1.66212,-1.02127,-1.33023,-1.58609,-0.0117971
1536479972.696870064,-0.126319,0.140892,0.638662,0.328699,-0.22078,0.841402,0.367773,0.605241,0.262106,1.66136,-1.02187,-1.32834,-1.58596,-0.0136979
1536479972.717684544,-0.127967,0.140768,0.63809,0.327787,-0.220157,0.842492,0.366461,0.599936,0.259499,1.66045,-1.02258,-1.32607,-1.58581,-0.0159747
1536479972.738396778,-0.129885,0.140605,0.637422,0.326726,-0.219446,0.843756,0.364925,0.593761,0.256463,1.65939,-1.02341,-1.32342,-1.58564,-0.0186253
1536479972.759702394,-0.132074,0.140394,0.636655,0.325516,-0.218652,0.845189,0.363162,0.58672,0.253003,1.65818,-1.02436,-1.32041,-1.58544,-0.0216471
1536479972.780482809,-0.134529,0.140126,0.635789,0.324158,-0.217782,0.846788,0.361169,0.578821,0.24912,1.65683,-1.02542,-1.31703,-1.58522,-0.0250371
1536479972.801703177,-0.13725,0.139792,0.634823,0.322655,-0.216845,0.848547,0.358944,0.570073,0.244821,1.65533,-1.0266,-1.31329,-1.58497,-0.0287919
1536479972.823475347,-0.140231,0.139378,0.633756,0.321008,-0.215849,0.85046,0.356483,0.560483,0.240107,1.65368,-1.02789,-1.30919,-1.5847,-0.0329078
1536479972.844756221,-0.143471,0.138874,0.632586,0.319219,-0.214804,0.852523,0.353783,0.550061,0.234985,1.65189,-1.02929,-1.30473,-1.58441,-0.0373808
1536479972.866008077,-0.146963,0.138266,0.631313,0.317292,-0.213721,0.854728,0.35084,0.538817,0.229458,1.64997,-1.0308,-1.29992,-1.58409,-0.0422065
1536479972.886607715,-0.150703,0.13754,0.629936,0.315229,-0.212609,0.857069,0.347651,0.526763,0.223534,1.6479,-1.03242,-1.29476,-1.58375,-0.04738
1536479972.907221709,-0.154685,0.136681,0.628452,0.313035,-0.21148,0.859537,0.344212,0.51391,0.217216,1.6457,-1.03415,-1.28926,-1.58339,-0.0528963
