time,x,y,z,qx,qy,qz,qw
1535564709.799139081,-0.0287225,0.833704,2.84306,0.316775,0.260797,-0.644346,0.645335
1535564709.822357658,-0.0316506,0.831079,2.84337,0.323789,0.255521,-0.643164,0.645143
1535564709.832552698,-0.0323616,0.83053,2.84448,0.322567,0.255725,-0.642917,0.645921
1535564709.854976615,-0.0367781,0.827906,2.84743,0.326904,0.250151,-0.646706,0.64213
1535564709.878010886,-0.0377263,0.826917,2.85004,0.326489,0.247181,-0.645437,0.644762
1535564709.900580554,-0.0369832,0.827405,2.85453,0.323355,0.245596,-0.643517,0.648853
1535564709.922872615,-0.0373011,0.826588,2.85804,0.322936,0.240384,-0.646492,0.648055
1535564709.945596250,-0.0379807,0.825929,2.86132,0.320332,0.239525,-0.648488,0.647672
1535564709.966428068,-0.0380661,0.827158,2.8651,0.311404,0.240902,-0.646791,0.653188
1535564709.991783237,-0.0409079,0.828085,2.87161,0.31397,0.228744,-0.649025,0.654115
1535564710.013564933,-0.0447969,0.826753,2.87484,0.318844,0.21944,-0.646938,0.657005
1535564710.034457369,-0.0474754,0.827152,2.87989,0.321093,0.211998,-0.646774,0.658513
1535564710.057005632,-0.0489881,0.826166,2.88624,0.316976,0.209183,-0.648126,0.660077
1535564710.079640677,-0.0497572,0.823148,2.89117,0.314961,0.207259,-0.647576,0.662185
1535564710.104015916,-0.0507416,0.822616,2.89848,0.312694,0.205736,-0.643613,0.667576
1535564710.125936837,-0.0530523,0.819253,2.90355,0.311806,0.201241,-0.645359,0.667677
1535564710.145679743,-0.0558323,0.817097,2.90868,0.311985,0.198544,-0.643446,0.670241
1535564710.171434845,-0.0569851,0.813048,2.91345,0.316434,0.194719,-0.641953,0.670709
1535564710.191156812,-0.0593251,0.811365,2.91938,0.310534,0.198504,-0.64007,0.674148
1535564710.215080262,-0.0633509,0.806571,2.92385,0.324336,0.186315,-0.639091,0.672053
1535564710.235596421,-0.0655285,0.801676,2.9282,0.333735,0.178669,-0.639371,0.669255
1535564710.259632639,-0.0682555,0.797354,2.93347,0.332761,0.177304,-0.642319,0.667278
1535564710.279167973,-0.0694269,0.793825,2.94208,0.330853,0.173472,-0.641855,0.669676
1535564710.303494079,-0.0705931,0.789212,2.94834,0.331316,0.171307,-0.644931,0.667044
1535564710.323064179,-0.0719378,0.784784,2.95525,0.327793,0.172949,-0.650457,0.662983
1535564710.346723332,-0.0770805,0.781558,2.96235,0.332151,0.165143,-0.651926,0.661359
1535564710.370648359,-0.0835031,0.777669,2.96739,0.336885,0.152688,-0.648124,0.66568
1535564710.393158680,-0.0862094,0.775253,2.9741,0.339129,0.149132,-0.646422,0.667
1535564710.412698700,-0.0890333,0.772054,2.9799,0.339171,0.145805,-0.647327,0.666837
1535564710.437909338,-0.091068,0.768901,2.98678,0.339639,0.14384,-0.64939,0.665017
1535564710.458566452,-0.0929227,0.765201,2.99326,0.342248,0.138351,-0.64698,0.66719
1535564710.479927533,-0.0979669,0.761714,2.99789,0.345519,0.132385,-0.644316,0.669289
1535564710.505180880,-0.100254,0.757922,3.00347,0.340146,0.134578,-0.646772,0.669236
1535564710.528155236,-0.100607,0.755029,3.00917,0.341252,0.132048,-0.64446,0.671403
1535564710.552056419,-0.102161,0.751756,3.01025,0.343052,0.131038,-0.647159,0.668079
1535564710.561840266,-0.10388,0.750846,3.01309,0.34218,0.128581,-0.646561,0.669581
1535564710.572166086,-0.105566,0.749169,3.01523,0.34402,0.125392,-0.64872,0.66715
1535564710.589152218,-0.106434,0.745837,3.01697,0.343243,0.124109,-0.64826,0.668237
1535564710.596456081,-0.107223,0.74404,3.01891,0.341384,0.125278,-0.646314,0.670851
1535564710.608720577,-0.108614,0.741935,3.02081,0.346912,0.121184,-0.646578,0.668508
1535564710.625488578,-0.109249,0.734446,3.02763,0.341618,0.121076,-0.653232,0.664775
1535564710.648383157,-0.111662,0.731479,3.03132,0.339129,0.122042,-0.654118,0.665002
1535564710.684724153,-0.114162,0.727024,3.03512,0.340091,0.122963,-0.656046,0.662436
1535564710.697750293,-0.114325,0.721364,3.03929,0.334465,0.125897,-0.659713,0.661107
1535564710.715943243,-0.115086,0.715215,3.04275,0.342519,0.121684,-0.655652,0.661812
1535564710.739363985,-0.116679,0.711143,3.04614,0.342065,0.122175,-0.651303,0.666235
1535564710.758689761,-0.118236,0.705893,3.05068,0.343922,0.120213,-0.65378,0.663203
1535564710.781980621,-0.120893,0.700588,3.05393,0.342052,0.123647,-0.654065,0.663258
1535564710.808407056,-0.119582,0.69248,3.05649,0.338865,0.134338,-0.657599,0.659309
1535564710.826433711,-0.12299,0.686168,3.06165,0.347208,0.125862,-0.657146,0.657088
1535564710.850191029,-0.126778,0.678251,3.0648,0.354686,0.12517,-0.652168,0.658185
1535564710.874136862,-0.130089,0.668983,3.06758,0.35518,0.126056,-0.652953,0.656969
1535564710.894515614,-0.133268,0.657463,3.06916,0.357408,0.129274,-0.656237,0.651845
1535564710.915981280,-0.133676,0.647609,3.07097,0.357781,0.135648,-0.659645,0.646886
1535564710.942479459,-0.13545,0.640783,3.07204,0.356619,0.140488,-0.661233,0.64487
1535564710.961436593,-0.139626,0.636996,3.07162,0.35493,0.140776,-0.665411,0.641432
1535564710.984241481,-0.141617,0.637707,3.07225,0.348752,0.143617,-0.666334,0.643231
1535564711.008301016,-0.145211,0.639575,3.07142,0.34716,0.139214,-0.665552,0.645864
1535564711.014393085,-0.147965,0.63897,3.07193,0.352918,0.133428,-0.667852,0.641576
1535564711.039812127,-0.149913,0.639719,3.07329,0.347212,0.128749,-0.670609,0.642769
1535564711.062652593,-0.149225,0.64043,3.07659,0.342646,0.130498,-0.669376,0.646143
1535564711.084779438,-0.145896,0.639479,3.07938,0.336933,0.132155,-0.667721,0.650507
1535564711.108022239,-0.143918,0.639557,3.08067,0.336015,0.133573,-0.664344,0.65414
1535564711.115831823,-0.143566,0.638641,3.08267,0.331716,0.134913,-0.666641,0.653723
1535564711.125904721,-0.142925,0.639278,3.08458,0.331714,0.133,-0.663676,0.657123
1535564711.150252849,-0.139697,0.638849,3.08754,0.327711,0.133587,-0.668225,0.654397
1535564711.175736858,-0.14062,0.636835,3.08962,0.321367,0.137807,-0.672204,0.652591
1535564711.185781116,-0.140927,0.63485,3.09073,0.318974,0.139201,-0.673361,0.652277
1535564711.194956843,-0.139359,0.633759,3.09223,0.317154,0.140721,-0.674967,0.651177
1535564711.219354043,-0.137286,0.627942,3.09432,0.310926,0.147708,-0.677511,0.64999
1535564711.242257371,-0.139984,0.625475,3.09411,0.313554,0.144616,-0.680366,0.646431
1535564711.261782680,-0.146219,0.620432,3.09373,0.317487,0.144106,-0.676779,0.648387
1535564711.286476012,-0.148896,0.615969,3.09334,0.316659,0.14769,-0.679867,0.644745
1535564711.309555722,-0.151406,0.61134,3.09221,0.320079,0.148299,-0.680151,0.642614
1535564711.329775376,-0.15386,0.607218,3.09327,0.316337,0.155206,-0.682762,0.640061
1535564711.354876584,-0.154562,0.604105,3.09224,0.318675,0.156213,-0.678101,0.643602
1535564711.377702993,-0.156493,0.601094,3.09259,0.32106,0.155373,-0.680991,0.639555
1535564711.391812816,-0.157971,0.598778,3.0925,0.323843,0.154919,-0.678964,0.640417
1535564711.405788875,-0.158817,0.597101,3.09294,0.324831,0.154766,-0.678067,0.640903
1535564711.429825806,-0.161661,0.595263,3.09271,0.326909,0.153915,-0.678041,0.640079
