time,curr_cmd0,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_cmd5,curr_cmd6
1536128308.396026083,0.863856,0.291059,-0.845017,-0.0183854,-0.0214144,-0.0100833,-0.0498462
1536128308.404091394,0.865789,0.290116,-0.844811,-0.0178011,-0.0224786,-0.00955435,-0.0523995
1536128308.412100884,0.867766,0.290889,-0.844101,-0.0179247,-0.0225582,-0.010237,-0.0518041
1536128308.420130224,0.866063,0.292303,-0.846975,-0.0181735,-0.0218085,-0.0111063,-0.0528985
1536128308.428145643,0.862461,0.29117,-0.845861,-0.018728,-0.0227501,-0.0112631,-0.0532448
1536128308.436345156,0.867183,0.290103,-0.84478,-0.0189573,-0.0219769,-0.0112056,-0.0523097
1536128308.444561181,0.866372,0.291204,-0.845837,-0.0177769,-0.0231393,-0.0116696,-0.0534604
1536128308.452736817,0.862736,0.290226,-0.845615,-0.0184458,-0.0232133,-0.0108414,-0.055226
1536128308.460874500,0.866489,0.290077,-0.844725,-0.0174938,-0.0225699,-0.0114836,-0.0550743
1536128308.469037415,0.865651,0.290263,-0.84567,-0.0187039,-0.0233959,-0.0118252,-0.0540974
1536128308.477249298,0.866643,0.290308,-0.845682,-0.01823,-0.0235636,-0.0111765,-0.0545328
1536128308.485291593,0.867663,0.290181,-0.844786,-0.0196536,-0.0226381,-0.01087,-0.0553586
1536128308.493498023,0.866829,0.292227,-0.846071,-0.0185711,-0.0229175,-0.0116068,-0.0543203
1536128308.501738302,0.86782,0.291111,-0.845005,-0.0179717,-0.0240351,-0.013362,-0.0548624
1536128308.509877697,0.864211,0.291278,-0.84591,-0.0188012,-0.0231788,-0.0119474,-0.0549738
1536128308.517839264,0.866117,0.290383,-0.845743,-0.0188974,-0.0233103,-0.0120607,-0.0557268
1536128308.525943265,0.86434,0.291157,-0.844978,-0.0200651,-0.024177,-0.0117434,-0.056548
1536128308.534206858,0.864412,0.291543,-0.846839,-0.0198062,-0.0226068,-0.0124309,-0.0559389
1536128308.542310371,0.866299,0.290454,-0.845762,-0.0196951,-0.0244804,-0.0104878,-0.0569655
1536128308.550360905,0.868263,0.291238,-0.845048,-0.020655,-0.0227416,-0.012273,-0.0570788
1536128308.558432192,0.868349,0.292132,-0.845207,-0.0183931,-0.0231674,-0.0128975,-0.0569083
1536128308.566402905,0.868437,0.289515,-0.845589,-0.019108,-0.0231815,-0.0133631,-0.0580404
1536128308.574440960,0.86576,0.291202,-0.845012,-0.019687,-0.024088,-0.0115724,-0.0577705
1536128308.582617305,0.867697,0.290602,-0.846621,-0.0197939,-0.0242018,-0.0138431,-0.0573684
1536128308.590769349,0.868711,0.290262,-0.844806,-0.0199105,-0.0243163,-0.013538,-0.0581817
1536128308.598895397,0.867881,0.291212,-0.845014,-0.0194188,-0.0245112,-0.0135237,-0.0598208
1536128308.640159737,0.866503,0.291364,-0.845925,-0.0200143,-0.0241253,-0.0146895,-0.0587808
1536128308.648359617,0.869369,0.291419,-0.845967,-0.0207904,-0.0242259,-0.0144519,-0.0591361
1536128308.656451372,0.866684,0.291399,-0.845962,-0.0202824,-0.0244225,-0.0141362,-0.0599486
1536128308.664464404,0.865845,0.293253,-0.846315,-0.0204207,-0.0244926,-0.0137559,-0.061197
1536128308.672657899,0.869595,0.289351,-0.844715,-0.0204305,-0.0254565,-0.0135662,-0.0611194
1536128308.680699662,0.866935,0.291405,-0.845985,-0.0205225,-0.0255669,-0.0153474,-0.0612312
1536128308.688762772,0.871658,0.291242,-0.845104,-0.0207563,-0.0247858,-0.0159874,-0.0610467
1536128308.696924274,0.868986,0.2903,-0.844921,-0.020345,-0.0241318,-0.0156768,-0.0618549
1536128308.705030068,0.869081,0.291231,-0.845067,-0.0203449,-0.0251139,-0.0143102,-0.0615135
1536128308.712992644,0.870101,0.290308,-0.844903,-0.0204315,-0.0252338,-0.0153393,-0.0612712
1536128308.721101731,0.866499,0.290334,-0.84489,-0.0210899,-0.0252652,-0.0151265,-0.0611962
1536128308.729288662,0.869357,0.290521,-0.8458,-0.020715,-0.0245555,-0.014879,-0.0615409
1536128308.737341902,0.870393,0.290542,-0.845793,-0.020912,-0.0237927,-0.0167871,-0.0607476
1536128308.745349116,0.869566,0.290579,-0.845788,-0.0214697,-0.0247529,-0.0157724,-0.0607607
1536128308.753383663,0.869646,0.29133,-0.845079,-0.0214429,-0.0257378,-0.016449,-0.0601166
1536128308.761457706,0.866958,0.291465,-0.845998,-0.0216441,-0.0249587,-0.0168908,-0.058203
1536128308.769629019,0.867,0.290396,-0.844934,-0.0210214,-0.0260214,-0.0172835,-0.0567017
1536128308.777614614,0.869863,0.291351,-0.845137,-0.0217366,-0.0260463,-0.0180322,-0.0525491
1536128308.785690692,0.866253,0.291692,-0.846961,-0.0213639,-0.0253488,-0.0178855,-0.0458886
1536128308.793594787,0.871863,0.29245,-0.846234,-0.0212946,-0.0271648,-0.0179417,-0.0438611
1536128308.801630778,0.867331,0.291678,-0.846972,-0.0220934,-0.0262922,-0.0181539,-0.0435308
1536128308.809673440,0.869233,0.291529,-0.846059,-0.0216187,-0.026461,-0.0178558,-0.0441169
1536128308.817679557,0.869296,0.289488,-0.844795,-0.0218104,-0.0257103,-0.0175479,-0.0447115
1536128308.825521836,0.866607,0.291356,-0.845172,-0.0220234,-0.0249586,-0.0185126,-0.0447195
1536128308.833717551,0.866657,0.291363,-0.845179,-0.0219905,-0.0259821,-0.0203786,-0.0441669
1536128308.841741761,0.868586,0.292493,-0.846268,-0.0233999,-0.0250505,-0.0185149,-0.0445339
1536128308.849730932,0.870549,0.291344,-0.845139,-0.0216231,-0.0262464,-0.0187342,-0.0441956
1536128308.857814045,0.865119,0.290562,-0.84585,-0.0208856,-0.0281896,-0.0191779,-0.045129
1536128308.865886535,0.868956,0.291294,-0.845122,-0.0218858,-0.0263897,-0.0189315,-0.0452901
1536128308.873931379,0.870024,0.291282,-0.845104,-0.0220064,-0.0265239,-0.0199119,-0.0452906
1536128308.881927130,0.872953,0.291251,-0.845105,-0.0216617,-0.0258432,-0.0201414,-0.0449544
1536128308.890025681,0.869425,0.291572,-0.846891,-0.0229623,-0.0257814,-0.0190676,-0.0452265
1536128308.897951091,0.870473,0.291546,-0.846883,-0.0222624,-0.0277024,-0.0196366,-0.0452747
1536128308.906050856,0.870603,0.290223,-0.844886,-0.0218884,-0.0270125,-0.0196716,-0.0462616
1536128308.914278231,0.868902,0.291284,-0.84595,-0.0218722,-0.0279903,-0.0201144,-0.0441882
1536128308.922364996,0.870888,0.290169,-0.844861,-0.0227056,-0.0271335,-0.0201635,-0.0451581
1536128308.930280300,0.870104,0.290187,-0.844868,-0.0227942,-0.0272255,-0.0206698,-0.0456465
1536128308.938312685,0.867467,0.292027,-0.845221,-0.0228802,-0.027359,-0.0207593,-0.0461996
1536128308.946351815,0.868501,0.291262,-0.845963,-0.0229851,-0.0274771,-0.0204593,-0.0467944
1536128308.954361134,0.871341,0.291334,-0.845984,-0.0230979,-0.0275813,-0.0190386,-0.0466771
1536128308.962683098,0.869572,0.29054,-0.846666,-0.022711,-0.026881,-0.0212375,-0.0465173
1536128308.970733193,0.868713,0.291119,-0.845017,-0.023265,-0.0277882,-0.0202191,-0.0463606
1536128308.978616900,0.869702,0.290211,-0.844864,-0.0234729,-0.0270159,-0.0207292,-0.0468461
1536128308.986716698,0.870685,0.289481,-0.845601,-0.0223683,-0.0272763,-0.0214172,-0.0460125
1536128308.994743260,0.870764,0.290417,-0.845763,-0.0224887,-0.0273832,-0.0214043,-0.0474287
1536128309.002743177,0.870847,0.291348,-0.845953,-0.0235603,-0.0290398,-0.0223829,-0.047433
1536128309.010775223,0.871862,0.291346,-0.845932,-0.0238913,-0.0273604,-0.0210787,-0.0464438
1536128309.019026365,0.872857,0.29042,-0.845752,-0.0232644,-0.0284358,-0.0212955,-0.0461001
1536128309.027034063,0.86925,0.291184,-0.845024,-0.0234447,-0.0276431,-0.022144,-0.0469809
1536128309.035089513,0.871191,0.292107,-0.845213,-0.0248585,-0.0266868,-0.0227728,-0.04659
1536128309.043128445,0.869389,0.291317,-0.845935,-0.0230274,-0.0279061,-0.0226463,-0.0458632
1536128309.051129990,0.868505,0.291119,-0.844994,-0.0229833,-0.028895,-0.0211018,-0.0466107
1536128309.059253525,0.871634,0.290165,-0.84464,-0.0232314,-0.0294826,-0.0233131,-0.0472582
1536128309.067384451,0.869867,0.292205,-0.845923,-0.0228538,-0.0287835,-0.0233599,-0.0482409
1536128309.075597969,0.876406,0.291136,-0.844845,-0.0225038,-0.0280603,-0.0217844,-0.0494303
1536128309.083679166,0.870956,0.290186,-0.844684,-0.022997,-0.0290021,-0.0229749,-0.0477034
1536128309.091827005,0.87009,0.290208,-0.844733,-0.0225074,-0.0291731,-0.0227224,-0.0478608
1536128309.099865051,0.87161,0.292334,-0.846177,-0.0199006,-0.0346656,-0.0266844,-0.0502345
1536128309.108048895,0.874441,0.290874,-0.843275,-0.0189002,-0.0341096,-0.0263499,-0.0512902
1536128309.116052214,0.87554,0.288645,-0.840514,-0.0119159,-0.0435829,-0.0336095,-0.0569067
1536128309.124175408,0.876591,0.29039,-0.839984,-0.0119831,-0.0430062,-0.0356796,-0.0555674
1536128309.132177490,0.878577,0.290559,-0.840887,-0.013377,-0.0413673,-0.0332008,-0.0552371
1536128309.140175509,0.887627,0.290394,-0.834334,-0.00145501,-0.0549959,-0.0447761,-0.0626555
1536128309.148205564,0.886894,0.289043,-0.836676,-0.00147363,-0.0538477,-0.0421508,-0.0641419
1536128309.156277772,0.896451,0.288633,-0.828448,0.0137809,-0.0722837,-0.0533608,-0.0753233
1536128309.164365634,0.897579,0.287584,-0.827381,0.0139548,-0.0714132,-0.0448425,-0.0759964
1536128309.172271536,0.892271,0.287982,-0.829222,0.0127939,-0.0687892,-0.0350214,-0.0721096
1536128309.180496343,0.902356,0.287472,-0.820273,0.0324399,-0.0907044,-0.0445502,-0.0811462
1536128309.188548811,0.902644,0.287664,-0.821201,0.0324362,-0.0912084,-0.0383471,-0.0694883
1536128309.196640614,0.91515,0.285971,-0.810457,0.0553387,-0.117098,-0.0576479,-0.0829528
1536128309.204753057,0.917408,0.285121,-0.810319,0.054127,-0.115285,-0.0587833,-0.08113
1536128309.212816693,0.91411,0.285333,-0.811234,0.0535989,-0.113669,-0.0556063,-0.0811604
1536128309.220861159,0.932745,0.284509,-0.799912,0.0790079,-0.141212,-0.0726296,-0.0994734
1536128309.229006591,0.930484,0.283614,-0.799772,0.078609,-0.13774,-0.059812,-0.0949274
1536128309.237037372,0.946956,0.282425,-0.786032,0.105805,-0.166096,-0.0733652,-0.106632
1536128309.245072066,0.943045,0.283604,-0.78719,0.104369,-0.152056,-0.062545,-0.100167
1536128309.253089396,0.943767,0.281098,-0.787633,0.101406,-0.139203,-0.0512914,-0.0833233
1536128309.295178857,0.988693,0.277925,-0.756155,0.180524,-0.231301,-0.116224,-0.120426
1536128309.303402077,1.00756,0.274869,-0.739411,0.192771,-0.217816,-0.119601,-0.100343
1536128309.311433005,1.00801,0.275848,-0.738868,0.180209,-0.194633,-0.106731,-0.0898048
1536128309.319468460,1.02587,0.273368,-0.72139,0.206271,-0.233524,-0.128178,-0.122514
1536128309.327469764,1.01892,0.273831,-0.723143,0.195173,-0.22456,-0.111114,-0.126533
1536128309.335492875,1.01012,0.273242,-0.723823,0.182443,-0.205047,-0.0920957,-0.12694
1536128309.343554207,1.02925,0.270452,-0.704678,0.216077,-0.24689,-0.11917,-0.151871
1536128309.351670261,1.02158,0.270868,-0.706316,0.200309,-0.236932,-0.100032,-0.139202
1536128309.359798960,1.04496,0.268694,-0.68571,0.236998,-0.2781,-0.131916,-0.158362
1536128309.367816273,1.03557,0.26907,-0.687163,0.225837,-0.262984,-0.119207,-0.148373
1536128309.375832909,1.02803,0.26906,-0.691102,0.207512,-0.241149,-0.105295,-0.12848
1536128309.383870548,1.05637,0.266292,-0.66695,0.245854,-0.282149,-0.143483,-0.145244
1536128309.391886575,1.05254,0.265555,-0.667217,0.237226,-0.267577,-0.131426,-0.13155
1536128309.400142190,1.0776,0.263546,-0.64186,0.277136,-0.313544,-0.168328,-0.160428
1536128309.408326116,1.05838,0.26287,-0.642206,0.258073,-0.288891,-0.145786,-0.142315
1536128309.416510891,1.03165,0.263973,-0.647176,0.236659,-0.25874,-0.112902,-0.12491
1536128309.424663542,1.05858,0.260235,-0.625707,0.274112,-0.310255,-0.14187,-0.157495
1536128309.432712565,1.05017,0.261615,-0.631552,0.260621,-0.292604,-0.122146,-0.147488
1536128309.440823392,1.07649,0.260636,-0.609973,0.301897,-0.348489,-0.16165,-0.177319
1536128309.448813844,1.05819,0.264494,-0.623868,0.281447,-0.324474,-0.143492,-0.160838
1536128309.456877124,1.03169,0.265117,-0.63566,0.249834,-0.29385,-0.115221,-0.136033
1536128309.465056959,1.0535,0.261545,-0.615385,0.293919,-0.348566,-0.149101,-0.159657
1536128309.473058093,1.03972,0.262885,-0.61601,0.268675,-0.316935,-0.124541,-0.143837
1536128309.481080323,1.06165,0.258649,-0.586437,0.313206,-0.371657,-0.165152,-0.174031
1536128309.489166170,1.03868,0.260456,-0.589054,0.287102,-0.34143,-0.146389,-0.158455
1536128309.497303993,1.0183,0.261484,-0.597111,0.263443,-0.304887,-0.121958,-0.143419
1536128309.505333911,1.04754,0.260693,-0.580673,0.307269,-0.363728,-0.172564,-0.173499
1536128309.513417406,1.03267,0.264179,-0.597866,0.291329,-0.340142,-0.153566,-0.155283
1536128309.521469710,1.00757,0.265029,-0.600828,0.266302,-0.306956,-0.126652,-0.133212
1536128309.529471562,1.03654,0.260912,-0.56699,0.318842,-0.370726,-0.176994,-0.162277
1536128309.537436438,1.02607,0.259272,-0.565685,0.296012,-0.343317,-0.152147,-0.146873
1536128309.545512263,1.06247,0.255723,-0.534258,0.351808,-0.410876,-0.202874,-0.187068
1536128309.553479794,1.04002,0.257974,-0.543335,0.327114,-0.378328,-0.177105,-0.168587
1536128309.561571915,1.01382,0.261361,-0.562967,0.297176,-0.336525,-0.144056,-0.147375
1536128309.569578408,1.04624,0.261029,-0.547803,0.344646,-0.395071,-0.197555,-0.182174
1536128309.577594872,1.03921,0.262291,-0.552083,0.321063,-0.365902,-0.172518,-0.16649
1536128309.585666661,1.07612,0.257858,-0.519934,0.37251,-0.436737,-0.226165,-0.206802
1536128309.593679456,1.05472,0.260282,-0.530635,0.347102,-0.404405,-0.202725,-0.179141
1536128309.601973135,1.03052,0.264045,-0.548114,0.309674,-0.359558,-0.17028,-0.148885
1536128309.609888520,1.07276,0.260627,-0.521363,0.362564,-0.429104,-0.232695,-0.179723
1536128309.617731023,1.06317,0.262742,-0.525817,0.341564,-0.395032,-0.21439,-0.160107
1536128309.625780004,1.10626,0.259107,-0.497706,0.397925,-0.470293,-0.279164,-0.197195
1536128309.633824861,1.08789,0.263771,-0.51551,0.366572,-0.428651,-0.246632,-0.178801
1536128309.641665294,1.06202,0.264703,-0.527864,0.330071,-0.379018,-0.200885,-0.154183
1536128309.649687922,1.10663,0.260793,-0.498177,0.386549,-0.448653,-0.254972,-0.189919
1536128309.693858544,1.22874,0.251653,-0.418229,0.546104,-0.653971,-0.433078,-0.313886
1536128309.701894459,1.13968,0.262934,-0.477052,0.360796,-0.429056,-0.242861,-0.191113
1536128309.709904278,1.17103,0.260567,-0.449111,0.402413,-0.46369,-0.270407,-0.212338
1536128309.717931955,1.13841,0.265737,-0.475267,0.367075,-0.423813,-0.221959,-0.177057
1536128309.725961696,1.18439,0.261426,-0.443755,0.436594,-0.506059,-0.278352,-0.223584
1536128309.733997893,1.16916,0.263001,-0.45481,0.397053,-0.465499,-0.24109,-0.198977
1536128309.742002533,1.14387,0.267874,-0.473945,0.35101,-0.414053,-0.198832,-0.161809
1536128309.750034924,1.17754,0.262703,-0.442557,0.411342,-0.490225,-0.264123,-0.20567
1536128309.758062869,1.15866,0.268595,-0.4634,0.376612,-0.455779,-0.23964,-0.185634
1536128309.766138046,1.13316,0.270335,-0.476624,0.342889,-0.411739,-0.20879,-0.160369
1536128309.774329141,1.16678,0.264194,-0.435937,0.410528,-0.50209,-0.282486,-0.208244
1536128309.782380260,1.15031,0.266468,-0.44739,0.387132,-0.470502,-0.252149,-0.190265
1536128309.790590930,1.20263,0.26204,-0.414741,0.456827,-0.55526,-0.322118,-0.234455
1536128309.798832696,1.16917,0.264793,-0.423617,0.415847,-0.511552,-0.287409,-0.206358
1536128309.806946299,1.13554,0.269209,-0.445854,0.370835,-0.458054,-0.239389,-0.173652
1536128309.814991913,1.17134,0.26428,-0.410756,0.43559,-0.5326,-0.299558,-0.21977
1536128309.823100145,1.14384,0.266438,-0.416348,0.401002,-0.48028,-0.254736,-0.19439
1536128309.831055650,1.19065,0.261523,-0.385617,0.470538,-0.567874,-0.317362,-0.239757
1536128309.839215893,1.16335,0.265726,-0.402261,0.431341,-0.528064,-0.276179,-0.208291
1536128309.847357633,1.12856,0.267827,-0.421922,0.386731,-0.479981,-0.224633,-0.172718
1536128309.855526314,1.1625,0.267155,-0.395673,0.456085,-0.567412,-0.280379,-0.216029
1536128309.863450323,1.13303,0.267265,-0.400481,0.414576,-0.530065,-0.246968,-0.190446
1536128309.871552500,1.17133,0.26247,-0.366503,0.487331,-0.621709,-0.31809,-0.24349
1536128309.879711962,1.1548,0.264291,-0.379838,0.450789,-0.573106,-0.277881,-0.215319
1536128309.887799721,1.12452,0.26794,-0.39803,0.402126,-0.515698,-0.217791,-0.179232
1536128309.895949728,1.1608,0.263364,-0.365141,0.472656,-0.602407,-0.286885,-0.223392
1536128309.903985969,1.13959,0.265875,-0.377486,0.43655,-0.549471,-0.259381,-0.19528
1536128309.912032566,1.17946,0.263206,-0.34981,0.509159,-0.631429,-0.325471,-0.243663
1536128309.920084960,1.14464,0.265394,-0.365883,0.470436,-0.577266,-0.283655,-0.207176
1536128309.928132281,1.11888,0.271543,-0.392565,0.418656,-0.51655,-0.241128,-0.163472
1536128309.936175159,1.16639,0.266564,-0.357472,0.490591,-0.606652,-0.313009,-0.210559
1536128309.944134610,1.13968,0.270742,-0.379934,0.451297,-0.564204,-0.282176,-0.180587
1536128309.952268741,1.19227,0.265362,-0.346393,0.52176,-0.649534,-0.356935,-0.227451
1536128309.960256401,1.16281,0.269969,-0.364901,0.477075,-0.594349,-0.318253,-0.193714
1536128309.968315262,1.12211,0.273855,-0.380009,0.430337,-0.53271,-0.271816,-0.150826
1536128309.976347047,1.17776,0.268651,-0.352114,0.500405,-0.620203,-0.337798,-0.19944
1536128309.984586046,1.16447,0.27249,-0.367072,0.466406,-0.574601,-0.296582,-0.173705
1536128309.992607308,1.14024,0.275997,-0.384616,0.420273,-0.518179,-0.248871,-0.135232
1536128310.000860763,1.18077,0.271389,-0.346346,0.489105,-0.611139,-0.315145,-0.186614
1536128310.008943861,1.16109,0.272442,-0.360972,0.450818,-0.565919,-0.284839,-0.157312
1536128310.016970103,1.21226,0.26995,-0.328581,0.524245,-0.646569,-0.358609,-0.211893
1536128310.025019525,1.18371,0.272773,-0.34788,0.481639,-0.600455,-0.318091,-0.18137
1536128310.033063624,1.23526,0.270227,-0.315292,0.552372,-0.685852,-0.39044,-0.229604
1536128310.041092485,1.2152,0.273461,-0.333634,0.49202,-0.628022,-0.345154,-0.191944
1536128310.049328312,1.18682,0.275328,-0.359641,0.438457,-0.55946,-0.288706,-0.151581
1536128310.057259187,1.23682,0.273233,-0.343195,0.51126,-0.647935,-0.355326,-0.20255
1536128310.065312440,1.21373,0.275523,-0.358358,0.470481,-0.601215,-0.314507,-0.176793
1536128310.073331698,1.18785,0.277575,-0.380448,0.424369,-0.54222,-0.271996,-0.143617
1536128310.081410994,1.23038,0.270692,-0.348088,0.498159,-0.635127,-0.342562,-0.196458
1536128310.089400142,1.21732,0.273097,-0.367896,0.456033,-0.591883,-0.309575,-0.172198
1536128310.097420004,1.27278,0.26586,-0.328495,0.530625,-0.683636,-0.388541,-0.22475
1536128310.105446286,1.24725,0.269332,-0.351982,0.491915,-0.635065,-0.344294,-0.192147
1536128310.113647344,1.21517,0.275756,-0.376951,0.439597,-0.571665,-0.281228,-0.155327
1536128310.121738599,1.26329,0.271718,-0.348019,0.514429,-0.662899,-0.340232,-0.204617
1536128310.129873908,1.24025,0.273938,-0.365597,0.47337,-0.615529,-0.284112,-0.175484
1536128310.138000335,1.28389,0.26864,-0.334296,0.541842,-0.696058,-0.342329,-0.226551
1536128310.145962307,1.26472,0.274011,-0.358524,0.49801,-0.644941,-0.294268,-0.194254
1536128310.154041086,1.23923,0.278018,-0.380694,0.448506,-0.583389,-0.235815,-0.161351
1536128310.162047775,1.27734,0.274068,-0.357672,0.520729,-0.677695,-0.298957,-0.210389
1536128310.170030087,1.2563,0.277065,-0.375446,0.483257,-0.630719,-0.254675,-0.178603
1536128310.178183039,1.3053,0.273713,-0.34557,0.554339,-0.722117,-0.317781,-0.231131
1536128310.186345846,1.26499,0.277232,-0.365807,0.510581,-0.669206,-0.279253,-0.196907
1536128310.194532779,1.24212,0.282737,-0.395425,0.457886,-0.604412,-0.228105,-0.157067
1536128310.202613456,1.29002,0.279019,-0.368112,0.521055,-0.69565,-0.294067,-0.199344
1536128310.210658049,1.25864,0.28128,-0.382236,0.486743,-0.649958,-0.26491,-0.16723
1536128310.218616471,1.30602,0.276013,-0.3467,0.557361,-0.737044,-0.349549,-0.215334
1536128310.226624025,1.2757,0.278978,-0.368414,0.511779,-0.684416,-0.309738,-0.18277
1536128310.234645682,1.23912,0.284416,-0.393104,0.458153,-0.617882,-0.253331,-0.142669
1536128310.242741385,1.28877,0.27904,-0.361432,0.525038,-0.699817,-0.323783,-0.187715
1536128310.250786749,1.26647,0.281746,-0.376868,0.487136,-0.650835,-0.286238,-0.161687
1536128310.258812487,1.30834,0.27847,-0.346983,0.556037,-0.722713,-0.347622,-0.213621
1536128310.266820729,1.27439,0.282064,-0.371949,0.513849,-0.663296,-0.299751,-0.181324
1536128310.274977267,1.24222,0.286584,-0.391565,0.464246,-0.598471,-0.251998,-0.138804
1536128310.282979471,1.27343,0.282824,-0.364657,0.532069,-0.679951,-0.311046,-0.185147
1536128310.290890830,1.25385,0.285811,-0.385968,0.490387,-0.630332,-0.265844,-0.159775
1536128310.298908918,1.29983,0.282138,-0.35855,0.553496,-0.708738,-0.335102,-0.205929
1536128310.339926340,1.40049,0.268752,-0.272634,0.731328,-0.926493,-0.512268,-0.332392
1536128310.347998670,1.25631,0.288239,-0.377513,0.500462,-0.615547,-0.261817,-0.174792
1536128310.355995349,1.20907,0.293545,-0.404589,0.426388,-0.51858,-0.182171,-0.119291
1536128310.364043217,1.24815,0.29089,-0.383669,0.489119,-0.597314,-0.228875,-0.15597
1536128310.372105825,1.22405,0.294374,-0.404375,0.459137,-0.560508,-0.184998,-0.137583
1536128310.380093780,1.27385,0.289723,-0.377966,0.530014,-0.645634,-0.252007,-0.189075
1536128310.388175628,1.25614,0.293273,-0.393322,0.492084,-0.604012,-0.222235,-0.164936
1536128310.396185167,1.23218,0.295478,-0.410271,0.443628,-0.5485,-0.184354,-0.136371
1536128310.404319642,1.2609,0.291373,-0.382465,0.508461,-0.631206,-0.243254,-0.182907
1536128310.412463739,1.24221,0.293685,-0.395994,0.474757,-0.591627,-0.204003,-0.154934
1536128310.420634428,1.29073,0.289782,-0.363624,0.533032,-0.668675,-0.26171,-0.208226
1536128310.428685038,1.26389,0.290308,-0.377048,0.493114,-0.624123,-0.226313,-0.184064
1536128310.436655241,1.2307,0.293665,-0.390667,0.449087,-0.568395,-0.180788,-0.153216
1536128310.444819990,1.27647,0.292614,-0.37306,0.508145,-0.629979,-0.228578,-0.194796
1536128310.452777169,1.26129,0.293808,-0.389267,0.473114,-0.585546,-0.195022,-0.169977
1536128310.460754453,1.23257,0.297766,-0.410287,0.431298,-0.532685,-0.161552,-0.13536
1536128310.468915784,1.26933,0.293512,-0.380591,0.490084,-0.612282,-0.227393,-0.18182
1536128310.476854478,1.25601,0.296416,-0.401126,0.45314,-0.574359,-0.194947,-0.158486
1536128310.484986419,1.2943,0.294855,-0.376652,0.509677,-0.648866,-0.251831,-0.202642
1536128310.492992242,1.26463,0.299181,-0.40022,0.472565,-0.605779,-0.22053,-0.171893
1536128310.500947281,1.24119,0.299434,-0.411103,0.43134,-0.548496,-0.17973,-0.139889
1536128310.509037102,1.28549,0.297925,-0.391386,0.48949,-0.617351,-0.237455,-0.1812
1536128310.517294361,1.27575,0.301749,-0.407418,0.457632,-0.577818,-0.206836,-0.15928
1536128310.560481199,1.3706,0.291141,-0.347427,0.602676,-0.756502,-0.355062,-0.265904
1536128310.568444937,1.29597,0.301414,-0.393014,0.442626,-0.580464,-0.208172,-0.156974
1536128310.576464839,1.27538,0.306276,-0.417289,0.387079,-0.515709,-0.147265,-0.11054
1536128310.584569607,1.30533,0.303531,-0.401041,0.432237,-0.573114,-0.187786,-0.14056
1536128310.592685794,1.28545,0.306605,-0.422554,0.404361,-0.532264,-0.159744,-0.125649
1536128310.600858057,1.26089,0.309015,-0.43518,0.366429,-0.48763,-0.136449,-0.107601
1536128310.608915284,1.29636,0.305987,-0.413013,0.419857,-0.546718,-0.201009,-0.147145
1536128310.616862414,1.27358,0.310448,-0.428273,0.39637,-0.516184,-0.177789,-0.140547
1536128310.625075114,1.30176,0.304494,-0.400395,0.445273,-0.574866,-0.238942,-0.180392
1536128310.633096164,1.28176,0.307356,-0.415831,0.417773,-0.536628,-0.212294,-0.160522
1536128310.641361248,1.26627,0.309436,-0.426923,0.386931,-0.492086,-0.170492,-0.13932
1536128310.649533260,1.29918,0.305356,-0.403996,0.432508,-0.54893,-0.212845,-0.17337
1536128310.657498591,1.27941,0.309725,-0.418108,0.399637,-0.510614,-0.188068,-0.153323
1536128310.665578868,1.25041,0.310241,-0.425843,0.363671,-0.464627,-0.156498,-0.132978
1536128310.707662572,1.32111,0.302045,-0.376613,0.477989,-0.607415,-0.280634,-0.214885
1536128310.715611937,1.26739,0.310257,-0.415022,0.39009,-0.483239,-0.200339,-0.155359
1536128310.723669640,1.24215,0.313026,-0.429631,0.351983,-0.432751,-0.154089,-0.119806
1536128310.731678699,1.25856,0.309017,-0.403771,0.385893,-0.47044,-0.180856,-0.142081
1536128310.739610257,1.24689,0.310986,-0.414506,0.364368,-0.439874,-0.150586,-0.130471
1536128310.747603810,1.27341,0.309722,-0.39814,0.396643,-0.473905,-0.190797,-0.160257
1536128310.755692682,1.25972,0.310333,-0.406183,0.369235,-0.451116,-0.167555,-0.136175
1536128310.763624823,1.23791,0.313114,-0.420607,0.337714,-0.41292,-0.133732,-0.113127
1536128310.771619150,1.2485,0.310603,-0.407551,0.369477,-0.442276,-0.161676,-0.13635
1536128310.779701515,1.23653,0.311963,-0.409982,0.345956,-0.410346,-0.135314,-0.122153
1536128310.787723044,1.22924,0.313442,-0.417417,0.319825,-0.3768,-0.10598,-0.113103
1536128310.795952691,1.25796,0.310228,-0.405617,0.353522,-0.419818,-0.147497,-0.151885
1536128310.804029799,1.24704,0.313998,-0.416102,0.335027,-0.394579,-0.136933,-0.148914
1536128310.812198791,1.26725,0.311457,-0.40331,0.363539,-0.429714,-0.172954,-0.171531
1536128310.820211526,1.24908,0.315144,-0.418204,0.343097,-0.403373,-0.156633,-0.153466
1536128310.828418425,1.22899,0.316056,-0.427804,0.317835,-0.371557,-0.131418,-0.135765
1536128310.836746869,1.2488,0.314297,-0.410153,0.3433,-0.40456,-0.152511,-0.152379
1536128310.844911735,1.24525,0.315038,-0.418699,0.322938,-0.375797,-0.133082,-0.130425
1536128310.853020772,1.27035,0.314419,-0.411106,0.344414,-0.396183,-0.152232,-0.144317
1536128310.861079268,1.26213,0.317119,-0.420089,0.319604,-0.366479,-0.135539,-0.121519
