time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535249852.922650918,-0.128405,-0.433837,0.318122,0.156826,-0.362884,0.814694,-0.424258,-1.47289,-0.684858,-1.00118,-0.000136462,-0.986179,1.77774,-1.82864
1535249852.928239329,-0.129033,-0.433912,0.317359,0.156799,-0.362741,0.815107,-0.423597,-1.47145,-0.684135,-1.00181,-0.000109159,-0.988176,1.77777,-1.8272
1535249852.934396874,-0.12945,-0.43406,0.316473,0.156762,-0.36263,0.815334,-0.423268,-1.47043,-0.6835,-1.00237,-0.000136462,-0.990384,1.77761,-1.82565
1535249852.946155652,-0.130844,-0.434135,0.314698,0.156484,-0.36267,0.816026,-0.422001,-1.46718,-0.682631,-1.00322,-0.000218335,-0.994635,1.77732,-1.82261
1535249852.952309936,-0.131438,-0.434197,0.313986,0.156314,-0.362515,0.816351,-0.421569,-1.46574,-0.681901,-1.00386,-0.000136462,-0.996491,1.77719,-1.82131
1535249852.958472459,-0.132191,-0.434207,0.313121,0.155971,-0.362614,0.816727,-0.420882,-1.46398,-0.681198,-1.00451,-0.000218335,-0.998714,1.77719,-1.82021
1535249852.970748812,-0.133145,-0.434306,0.311503,0.155328,-0.362926,0.817076,-0.420172,-1.46163,-0.680205,-1.00538,-0.000163747,-1.0027,1.77686,-1.81845
1535249852.976841544,-0.13366,-0.43439,0.310629,0.155185,-0.363001,0.817251,-0.41982,-1.46046,-0.679604,-1.00581,-0.000136462,-1.0049,1.77683,-1.81712
1535249853.007680084,-0.13366,-0.43439,0.310629,0.155185,-0.363001,0.817251,-0.41982,-1.46046,-0.679604,-1.00581,-0.000136462,-1.0049,1.77683,-1.81712
1535249853.013789137,-0.138457,-0.434445,0.304908,0.153399,-0.363783,0.819488,-0.415415,-1.44989,-0.674621,-1.01043,-0.000163747,-1.01991,1.77836,-1.80954
1535249853.020023401,-0.139467,-0.434414,0.303919,0.153032,-0.363866,0.819972,-0.414522,-1.44765,-0.673502,-1.01136,-0.000245637,-1.02262,1.77868,-1.80818
1535249853.026308508,-0.140288,-0.434433,0.303089,0.152871,-0.363636,0.820501,-0.413736,-1.44573,-0.672434,-1.01225,-0.000163747,-1.02489,1.77871,-1.80666
1535249853.031936624,-0.140937,-0.434493,0.302216,0.152722,-0.363489,0.820885,-0.413158,-1.44424,-0.67147,-1.01309,-0.000218335,-1.02722,1.77879,-1.80519
1535249853.038106194,-0.141735,-0.434536,0.301399,0.152674,-0.363095,0.821444,-0.41241,-1.44237,-0.670369,-1.01405,-0.000163747,-1.02945,1.7788,-1.80338
1535249853.044291519,-0.142488,-0.434543,0.300364,0.152421,-0.363183,0.821803,-0.411711,-1.44066,-0.669653,-1.01472,-0.000136462,-1.03203,1.77886,-1.80191
1535249853.050470406,-0.14284,-0.434667,0.299505,0.152315,-0.363072,0.821986,-0.411481,-1.43981,-0.668843,-1.01538,-0.000136462,-1.03425,1.77879,-1.80058
1535249853.056645493,-0.143606,-0.434681,0.298638,0.152265,-0.362911,0.822445,-0.410726,-1.4381,-0.667994,-1.01612,-0.000191049,-1.03651,1.77893,-1.7989
1535249853.062239684,-0.144473,-0.434588,0.297701,0.151864,-0.363093,0.822833,-0.409935,-1.43607,-0.667544,-1.0166,-0.000109159,-1.03875,1.77881,-1.7977
1535249853.068510169,-0.145386,-0.434505,0.296752,0.151539,-0.363304,0.823178,-0.409175,-1.43405,-0.666926,-1.0171,-0.000136462,-1.04112,1.77894,-1.79636
1535249853.074641015,-0.146341,-0.434443,0.295876,0.151317,-0.363198,0.823726,-0.408248,-1.43175,-0.665995,-1.01763,-0.000245637,-1.04341,1.7787,-1.79489
1535249853.080217440,-0.147186,-0.434366,0.294891,0.150958,-0.363367,0.824076,-0.407523,-1.42978,-0.665481,-1.01808,-0.000191049,-1.04578,1.77858,-1.79356
1535249853.086532828,-0.147766,-0.434379,0.293898,0.150723,-0.363456,0.824296,-0.407086,-1.42839,-0.665018,-1.01848,-0.000136462,-1.04812,1.77836,-1.79212
1535249853.098853832,-0.149389,-0.434174,0.292198,0.150231,-0.363917,0.824925,-0.405579,-1.42481,-0.664194,-1.01911,-0.000109159,-1.05225,1.77856,-1.78975
1535249853.104490839,-0.150153,-0.434038,0.291318,0.149699,-0.364221,0.825187,-0.404968,-1.423,-0.664016,-1.01949,-0.000109159,-1.05422,1.77841,-1.78884
1535249853.110790096,-0.151061,-0.433889,0.290147,0.148962,-0.364788,0.825417,-0.40426,-1.42081,-0.663569,-1.01979,-0.000163747,-1.05699,1.77815,-1.78804
1535249853.117077525,-0.151645,-0.433857,0.289071,0.148474,-0.364992,0.825601,-0.403881,-1.41932,-0.663229,-1.02023,-0.000109159,-1.05943,1.77775,-1.78684
1535249853.129064222,-0.153151,-0.433624,0.286865,0.147308,-0.365808,0.82594,-0.402876,-1.41558,-0.662862,-1.02055,-0.000163747,-1.06433,1.77686,-1.78465
1535249853.135341020,-0.153931,-0.433488,0.285805,0.146733,-0.366127,0.826194,-0.402273,-1.41361,-0.662679,-1.02075,-0.000191049,-1.06666,1.77634,-1.78356
1535249853.141487587,-0.154826,-0.433289,0.284781,0.146302,-0.366712,0.826375,-0.401526,-1.41164,-0.662679,-1.02071,-0.000136462,-1.06894,1.77634,-1.78246
1535249853.153420794,-0.156188,-0.433006,0.282667,0.145327,-0.36784,0.826523,-0.400541,-1.40849,-0.662784,-1.02066,-0.000163747,-1.07353,1.77595,-1.78049
1535249853.159051933,-0.156905,-0.432839,0.281605,0.144827,-0.368412,0.826622,-0.399992,-1.40683,-0.662916,-1.02064,-0.000191049,-1.07579,1.77576,-1.77948
1535249853.164939752,-0.157774,-0.432649,0.280636,0.144516,-0.368803,0.826906,-0.399155,-1.40491,-0.662838,-1.02075,-0.000136462,-1.07795,1.77579,-1.77822
1535249853.177071913,-0.159139,-0.43236,0.27848,0.143966,-0.370095,0.826981,-0.398003,-1.40214,-0.662968,-1.02055,-0.000163747,-1.08275,1.77618,-1.77588
1535249853.182837630,-0.159967,-0.432191,0.277559,0.143788,-0.370452,0.827229,-0.397219,-1.40038,-0.662784,-1.02061,-0.000136462,-1.08488,1.77635,-1.77454
1535249853.189273217,-0.160537,-0.432103,0.276713,0.143732,-0.370618,0.827417,-0.396693,-1.3991,-0.662757,-1.02059,-0.000109159,-1.08672,1.7762,-1.7731
1535249853.201034090,-0.16162,-0.431927,0.275254,0.143491,-0.370741,0.827816,-0.395831,-1.39659,-0.662601,-1.02087,-0.000163747,-1.08988,1.77587,-1.77047
1535249853.206618376,-0.162458,-0.431714,0.274395,0.142965,-0.370927,0.828111,-0.395229,-1.39451,-0.66252,-1.02108,-0.000136462,-1.0917,1.77543,-1.76932
1535249853.212796286,-0.163197,-0.431461,0.27345,0.14227,-0.371626,0.828218,-0.394599,-1.39275,-0.662681,-1.02103,-0.000136462,-1.09371,1.77522,-1.76889
1535249853.224626056,-0.1649,-0.43094,0.271377,0.140871,-0.37279,0.828576,-0.393248,-1.38864,-0.662707,-1.02115,-0.000163747,-1.0982,1.77463,-1.76737
1535249853.230760443,-0.165485,-0.430764,0.270199,0.140271,-0.373421,0.828605,-0.392803,-1.38725,-0.662921,-1.02124,-0.000191049,-1.10066,1.77444,-1.76643
1535249853.236890092,-0.166076,-0.430637,0.269136,0.139857,-0.373735,0.828765,-0.392314,-1.38587,-0.662784,-1.02159,-0.000218335,-1.10301,1.77433,-1.76523
1535249853.269729292,-0.166076,-0.430637,0.269136,0.139857,-0.373735,0.828765,-0.392314,-1.38587,-0.662784,-1.02159,-0.000218335,-1.10301,1.77433,-1.76523
1535249853.275878779,-0.170519,-0.42955,0.261912,0.137328,-0.375862,0.830087,-0.388361,-1.37631,-0.661862,-1.02537,-0.000163747,-1.11915,1.776,-1.75622
1535249853.282035985,-0.171423,-0.429355,0.260823,0.137164,-0.37613,0.830433,-0.387418,-1.37461,-0.661179,-1.02629,-0.000136462,-1.12192,1.777,-1.75459
1535249853.288262736,-0.172359,-0.429136,0.259793,0.137,-0.376417,0.830833,-0.386339,-1.37279,-0.660441,-1.02712,-0.000163747,-1.12459,1.77792,-1.75317
1535249853.294402732,-0.172936,-0.429062,0.258845,0.137015,-0.376675,0.831006,-0.385709,-1.37183,-0.659648,-1.02781,-0.000163747,-1.12712,1.77887,-1.75184
