time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536168468.432167273,-0.256952,-0.205371,0.177654,-0.421756,-0.262947,0.844714,0.198594,-0.184323,-1.09537,0.886175,-1.42439,-1.43265,-1.74703,-1.37916
1536168468.452883290,-0.256978,-0.205301,0.177581,-0.420246,-0.26372,0.845351,0.198058,-0.184995,-1.09495,0.886533,-1.42459,-1.42957,-1.7469,-1.37887
1536168468.474244877,-0.257012,-0.205218,0.177495,-0.418434,-0.264645,0.846111,0.197414,-0.185801,-1.09443,0.886963,-1.42484,-1.42588,-1.74674,-1.37852
1536168468.494214352,-0.257052,-0.205122,0.177397,-0.416323,-0.26572,0.84699,0.196662,-0.186739,-1.09384,0.887463,-1.42512,-1.42159,-1.74656,-1.37811
1536168468.514793392,-0.2571,-0.205012,0.177286,-0.413914,-0.266943,0.847985,0.195801,-0.187808,-1.09316,0.888032,-1.42544,-1.41669,-1.74635,-1.37765
1536168468.535355248,-0.257156,-0.204889,0.177164,-0.411207,-0.268312,0.849093,0.194831,-0.189007,-1.0924,0.888672,-1.42581,-1.4112,-1.74612,-1.37712
1536168468.555672858,-0.257221,-0.204754,0.177031,-0.408204,-0.269825,0.850308,0.193752,-0.190336,-1.09155,0.88938,-1.42621,-1.40512,-1.74586,-1.37655
1536168468.576278421,-0.257297,-0.204607,0.176889,-0.404907,-0.271478,0.851627,0.192564,-0.191792,-1.09063,0.890157,-1.42665,-1.39845,-1.74558,-1.37592
1536168468.596794910,-0.257383,-0.204447,0.176738,-0.401317,-0.27327,0.853045,0.191265,-0.193375,-1.08962,0.891,-1.42713,-1.39121,-1.74527,-1.37523
1536168468.617299318,-0.257482,-0.204276,0.17658,-0.397437,-0.275196,0.854556,0.189856,-0.195083,-1.08854,0.89191,-1.42764,-1.38339,-1.74494,-1.37449
1536168468.637946454,-0.257593,-0.204094,0.176416,-0.393268,-0.277254,0.856154,0.188336,-0.196913,-1.08737,0.892886,-1.4282,-1.37501,-1.74458,-1.37369
1536168468.658448412,-0.257719,-0.203901,0.176246,-0.388814,-0.279439,0.857834,0.186706,-0.198865,-1.08613,0.893927,-1.42879,-1.36607,-1.7442,-1.37285
1536168468.679143048,-0.257859,-0.203699,0.176073,-0.384076,-0.281748,0.859588,0.184963,-0.200936,-1.08482,0.895031,-1.42942,-1.35659,-1.7438,-1.37195
1536168468.699469105,-0.258016,-0.203487,0.175898,-0.379059,-0.284177,0.861411,0.183109,-0.203125,-1.08343,0.896198,-1.43008,-1.34657,-1.74337,-1.371
1536168468.720469796,-0.258191,-0.203267,0.175723,-0.373764,-0.286722,0.863295,0.181144,-0.205428,-1.08196,0.897426,-1.43078,-1.33603,-1.74293,-1.37
1536168468.741652030,-0.258383,-0.203039,0.175548,-0.368195,-0.289378,0.865233,0.179066,-0.207845,-1.08043,0.898714,-1.43151,-1.32497,-1.74246,-1.36895
1536168468.761109291,-0.258596,-0.202803,0.175375,-0.362357,-0.29214,0.867217,0.176877,-0.210372,-1.07882,0.900061,-1.43227,-1.3134,-1.74196,-1.36785
1536168468.782428565,-0.258829,-0.202562,0.175207,-0.356253,-0.295004,0.86924,0.174576,-0.213007,-1.07715,0.901466,-1.43307,-1.30134,-1.74145,-1.36671
1536168468.802166061,-0.259084,-0.202315,0.175044,-0.349888,-0.297965,0.871295,0.172165,-0.215748,-1.07541,0.902927,-1.4339,-1.28879,-1.74092,-1.36552
1536168468.822699935,-0.259361,-0.202064,0.174889,-0.343266,-0.301017,0.873372,0.169642,-0.218591,-1.0736,0.904442,-1.43476,-1.27577,-1.74037,-1.36429
1536168468.842891807,-0.259662,-0.20181,0.174743,-0.336393,-0.304156,0.875464,0.167009,-0.221534,-1.07173,0.906011,-1.43565,-1.2623,-1.73979,-1.36301
1536168468.863430403,-0.259987,-0.201554,0.174607,-0.329273,-0.307375,0.877563,0.164266,-0.224574,-1.0698,0.907632,-1.43657,-1.24839,-1.7392,-1.36169
1536168468.884056317,-0.260338,-0.201297,0.174485,-0.321913,-0.31067,0.87966,0.161415,-0.227708,-1.06781,0.909303,-1.43752,-1.23404,-1.73859,-1.36033
1536168468.905001988,-0.260715,-0.20104,0.174376,-0.314317,-0.314034,0.881747,0.158456,-0.230933,-1.06576,0.911022,-1.43849,-1.21928,-1.73797,-1.35893
1536168468.927000487,-0.261118,-0.200785,0.174284,-0.306494,-0.317463,0.883817,0.155392,-0.234246,-1.06365,0.912788,-1.4395,-1.20411,-1.73732,-1.3575
1536168468.945516464,-0.261549,-0.200533,0.174209,-0.298449,-0.32095,0.88586,0.152222,-0.237643,-1.0615,0.914599,-1.44052,-1.18856,-1.73666,-1.35602
1536168468.967086383,-0.262007,-0.200285,0.174154,-0.290189,-0.324489,0.887869,0.14895,-0.241121,-1.05929,0.916453,-1.44158,-1.17264,-1.73599,-1.35451
1536168468.986496294,-0.262492,-0.200043,0.17412,-0.281722,-0.328075,0.889836,0.145577,-0.244677,-1.05703,0.918348,-1.44265,-1.15636,-1.7353,-1.35297
1536168469.009417767,-0.263006,-0.199808,0.174109,-0.273055,-0.331701,0.891752,0.142104,-0.248307,-1.05472,0.920284,-1.44375,-1.13974,-1.73459,-1.3514
1536168469.026927841,-0.263548,-0.199581,0.174122,-0.264197,-0.335362,0.893611,0.138536,-0.252008,-1.05237,0.922256,-1.44487,-1.1228,-1.73387,-1.34979
1536168469.047121117,-0.264118,-0.199364,0.174161,-0.255156,-0.339052,0.895404,0.134873,-0.255775,-1.04997,0.924265,-1.44601,-1.10555,-1.73314,-1.34816
1536168469.067336082,-0.264715,-0.199159,0.174227,-0.245941,-0.342765,0.897125,0.13112,-0.259606,-1.04754,0.926307,-1.44717,-1.08802,-1.73239,-1.34649
1536168469.088263787,-0.26534,-0.198967,0.174322,-0.23656,-0.346495,0.898766,0.127279,-0.263496,-1.04507,0.928381,-1.44835,-1.07021,-1.73164,-1.34481
