time,x,y,z,qx,qy,qz,qw
1535249855.965992984,0.780605,-1.24215,0.221314,0.16862,0.829309,0.120108,0.519026
1535249855.978088476,0.780492,-1.24196,0.221102,0.168912,0.829035,0.120149,0.519359
1535249855.985963911,0.780365,-1.24201,0.221059,0.16904,0.829356,0.120085,0.518819
1535249855.997235764,0.780442,-1.24164,0.221237,0.168206,0.829099,0.119326,0.519676
1535249856.007723628,0.78049,-1.24172,0.221217,0.169359,0.829224,0.120013,0.518944
1535249856.018041483,0.780653,-1.24187,0.221106,0.169378,0.829025,0.119771,0.519312
1535249856.028901612,0.780624,-1.24216,0.220767,0.169085,0.829112,0.119296,0.519376
1535249856.039812667,0.780457,-1.24212,0.220745,0.169167,0.829065,0.119652,0.519344
1535249856.053210687,0.780401,-1.24214,0.220981,0.169103,0.829143,0.11979,0.519208
1535249856.064972734,0.780506,-1.24197,0.221092,0.168822,0.829056,0.119381,0.519533
1535249856.075835244,0.780414,-1.24187,0.220869,0.168726,0.828941,0.11935,0.519754
1535249856.086094749,0.780502,-1.24191,0.220954,0.169202,0.829015,0.11929,0.519495
1535249856.095779862,0.780355,-1.24197,0.22082,0.168789,0.828793,0.11925,0.519992
1535249856.113972798,0.780217,-1.24185,0.220753,0.168713,0.828873,0.119844,0.519754
1535249856.127351401,0.78028,-1.24187,0.220646,0.168792,0.828837,0.119656,0.519829
1535249856.136030942,0.780312,-1.24174,0.220475,0.168139,0.828989,0.119129,0.519919
1535249856.145156690,0.780269,-1.24159,0.22038,0.168243,0.828934,0.119254,0.519943
1535249856.154491990,0.780517,-1.24178,0.220612,0.169414,0.828488,0.119854,0.520137
