time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941989.289903674,-0.205267,0.307113,0.0196793,-0.30626,0.140865,0.734438,0.589034,0.873102,-1.51529,1.81401,-0.950208,-1.90094,-1.401,-0.195622
1535941989.338066327,-0.196958,0.30905,0.018021,-0.310495,0.146788,0.727147,0.594393,0.894404,-1.51774,1.81247,-0.958669,-1.89923,-1.40366,-0.191503
1535941989.386686893,-0.189073,0.310681,0.0164767,-0.314412,0.152532,0.720159,0.599375,0.91464,-1.52006,1.811,-0.966707,-1.8976,-1.40618,-0.18759
1535941989.434006290,-0.181624,0.312037,0.0150431,-0.318021,0.15807,0.713491,0.603993,0.933792,-1.52226,1.80962,-0.974315,-1.89606,-1.40857,-0.183886
1535941989.482394252,-0.174621,0.313149,0.0137172,-0.321333,0.163378,0.70716,0.608257,0.95184,-1.52434,1.80831,-0.981483,-1.89461,-1.41082,-0.180396
1535941989.529787216,-0.16807,0.314048,0.0124958,-0.324359,0.168435,0.701183,0.612179,0.968766,-1.52628,1.80708,-0.988207,-1.89325,-1.41293,-0.177123
1535941989.577924327,-0.161977,0.314762,0.0113758,-0.327111,0.173219,0.695573,0.615769,0.984555,-1.5281,1.80594,-0.994478,-1.89198,-1.4149,-0.17407
1535941989.625853179,-0.156348,0.315316,0.0103544,-0.3296,0.17771,0.690345,0.619037,0.999189,-1.52978,1.80488,-1.00029,-1.8908,-1.41673,-0.17124
1535941989.673906700,-0.151185,0.315736,0.00942868,-0.331837,0.18189,0.685509,0.621995,1.01266,-1.53133,1.8039,-1.00564,-1.88972,-1.41841,-0.168636
1535941989.721957990,-0.14649,0.316044,0.00859611,-0.333832,0.185742,0.681078,0.62465,1.02494,-1.53274,1.80301,-1.01052,-1.88873,-1.41994,-0.166261
1535941989.769829060,-0.142264,0.316261,0.0078542,-0.335596,0.189252,0.677062,0.627013,1.03603,-1.53402,1.80221,-1.01492,-1.88784,-1.42132,-0.164116
1535941989.817692046,-0.138509,0.316405,0.00720069,-0.337138,0.192405,0.67347,0.629091,1.04592,-1.53515,1.80149,-1.01885,-1.88704,-1.42256,-0.162204
1535941989.865711055,-0.135225,0.316495,0.00663353,-0.338467,0.195191,0.67031,0.630893,1.05459,-1.53615,1.80086,-1.0223,-1.88635,-1.42364,-0.160527
1535941989.913703028,-0.132411,0.316544,0.00615088,-0.339591,0.197598,0.667588,0.632424,1.06204,-1.53701,1.80032,-1.02526,-1.88575,-1.42457,-0.159087
1535941989.961266923,-0.130067,0.316566,0.00575116,-0.340516,0.199617,0.665311,0.63369,1.06826,-1.53772,1.79987,-1.02773,-1.88525,-1.42534,-0.157884
1535941990.009466951,-0.128193,0.316571,0.00543301,-0.341249,0.201241,0.663483,0.634697,1.07324,-1.53829,1.79951,-1.0297,-1.88485,-1.42597,-0.156921
1535941990.057190512,-0.126788,0.316567,0.00519537,-0.341795,0.202465,0.662109,0.635449,1.07698,-1.53872,1.79924,-1.03119,-1.88454,-1.42643,-0.156198
1535941990.105290505,-0.125851,0.31656,0.0050374,-0.342156,0.203283,0.661192,0.635949,1.07948,-1.53901,1.79906,-1.03218,-1.88434,-1.42674,-0.155715
1535941990.153218964,-0.125383,0.316556,0.00495855,-0.342337,0.203693,0.660732,0.636198,1.08073,-1.53915,1.79897,-1.03268,-1.88424,-1.4269,-0.155473
1535941990.201111094,-0.125383,0.316556,0.00495855,-0.342337,0.203693,0.660732,0.636198,1.08073,-1.53915,1.79897,-1.03268,-1.88424,-1.4269,-0.155473
1535941993.249685150,-0.125383,0.316556,0.00495855,-0.342337,0.203693,0.660732,0.636198,1.08073,-1.53915,1.79897,-1.03268,-1.88424,-1.4269,-0.155473
1535941993.295183528,-0.125383,0.316556,0.00495855,-0.342337,0.203693,0.660732,0.636198,1.08073,-1.53915,1.79897,-1.03268,-1.88424,-1.4269,-0.155473
1535941993.340314432,-0.125851,0.31656,0.0050374,-0.342156,0.203283,0.661192,0.635949,1.07948,-1.53901,1.79906,-1.03218,-1.88434,-1.42674,-0.155715
1535941993.385822925,-0.126788,0.316567,0.00519537,-0.341795,0.202465,0.662109,0.635449,1.07698,-1.53872,1.79924,-1.03119,-1.88454,-1.42643,-0.156198
1535941993.431421248,-0.128193,0.316571,0.00543301,-0.341249,0.201241,0.663483,0.634697,1.07324,-1.53829,1.79951,-1.0297,-1.88485,-1.42597,-0.156921
1535941993.476832645,-0.130067,0.316566,0.00575116,-0.340516,0.199617,0.665311,0.63369,1.06826,-1.53772,1.79987,-1.02773,-1.88525,-1.42534,-0.157884
1535941993.522985034,-0.132411,0.316544,0.00615088,-0.339591,0.197598,0.667588,0.632424,1.06204,-1.53701,1.80032,-1.02526,-1.88575,-1.42457,-0.159087
1535941993.567841490,-0.135225,0.316495,0.00663353,-0.338467,0.195191,0.67031,0.630893,1.05459,-1.53615,1.80086,-1.0223,-1.88635,-1.42364,-0.160527
1535941993.613108280,-0.138509,0.316405,0.00720069,-0.337138,0.192405,0.67347,0.629091,1.04592,-1.53515,1.80149,-1.01885,-1.88704,-1.42256,-0.162204
1535941993.658592223,-0.142264,0.316261,0.0078542,-0.335596,0.189252,0.677062,0.627013,1.03603,-1.53402,1.80221,-1.01492,-1.88784,-1.42132,-0.164116
1535941993.704353069,-0.14649,0.316044,0.00859611,-0.333832,0.185742,0.681078,0.62465,1.02494,-1.53274,1.80301,-1.01052,-1.88873,-1.41994,-0.166261
1535941993.749546990,-0.151185,0.315736,0.00942868,-0.331837,0.18189,0.685509,0.621995,1.01266,-1.53133,1.8039,-1.00564,-1.88972,-1.41841,-0.168636
1535941993.795065686,-0.156348,0.315316,0.0103544,-0.3296,0.17771,0.690345,0.619037,0.999189,-1.52978,1.80488,-1.00029,-1.8908,-1.41673,-0.17124
1535941993.840664218,-0.161977,0.314762,0.0113758,-0.327111,0.173219,0.695573,0.615769,0.984555,-1.5281,1.80594,-0.994478,-1.89198,-1.4149,-0.17407
1535941993.885700451,-0.16807,0.314048,0.0124958,-0.324359,0.168435,0.701183,0.612179,0.968766,-1.52628,1.80708,-0.988207,-1.89325,-1.41293,-0.177123
1535941993.931065252,-0.174621,0.313149,0.0137172,-0.321333,0.163378,0.70716,0.608257,0.95184,-1.52434,1.80831,-0.981483,-1.89461,-1.41082,-0.180396
1535941993.976575643,-0.181624,0.312037,0.0150431,-0.318021,0.15807,0.713491,0.603993,0.933792,-1.52226,1.80962,-0.974315,-1.89606,-1.40857,-0.183886
1535941994.022149888,-0.189073,0.310681,0.0164767,-0.314412,0.152532,0.720159,0.599375,0.91464,-1.52006,1.811,-0.966707,-1.8976,-1.40618,-0.18759
1535941994.067594344,-0.196958,0.30905,0.018021,-0.310495,0.146788,0.727147,0.594393,0.894404,-1.51774,1.81247,-0.958669,-1.89923,-1.40366,-0.191503
1535941994.113002283,-0.205267,0.307113,0.0196793,-0.30626,0.140865,0.734438,0.589034,0.873102,-1.51529,1.81401,-0.950208,-1.90094,-1.401,-0.195622
1535941994.158518787,-0.213987,0.304836,0.0214549,-0.301697,0.13479,0.742013,0.58329,0.850757,-1.51272,1.81563,-0.941333,-1.90274,-1.39821,-0.199943
1535941994.203839696,-0.223103,0.302185,0.0233509,-0.296797,0.12859,0.749852,0.577147,0.82739,-1.51003,1.81732,-0.932051,-1.90462,-1.3953,-0.204461
1535941994.249729079,-0.232595,0.299125,0.0253705,-0.291551,0.122294,0.757932,0.570598,0.803025,-1.50723,1.81909,-0.922373,-1.90658,-1.39226,-0.209173
1535941994.294760860,-0.242442,0.295621,0.0275167,-0.285952,0.115934,0.766232,0.56363,0.777684,-1.50432,1.82092,-0.912307,-1.90862,-1.3891,-0.214073
