time,curr_cmd0,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_cmd5,curr_cmd6
1535942182.638314739,-0.415603,0.272476,-0.251287,-0.153908,0.219065,0.032086,0.252618
1535942182.644487930,-0.418431,0.27242,-0.25052,-0.154348,0.218049,0.0310748,0.2555
1535942182.650699167,-0.411264,0.271801,-0.251185,-0.155546,0.22006,0.0321658,0.25842
1535942182.656926993,-0.415769,0.272216,-0.251054,-0.155028,0.220211,0.0292563,0.259944
1535942182.663089768,-0.411971,0.272045,-0.250746,-0.155813,0.222283,0.0341878,0.260751
1535942182.669225248,-0.412101,0.271933,-0.250944,-0.156365,0.222443,0.0406189,0.258153
1535942182.675407904,-0.406907,0.272356,-0.251737,-0.157565,0.222316,0.036695,0.258441
1535942182.681561851,-0.410903,0.271431,-0.251134,-0.156753,0.221552,0.0294775,0.259938
1535942182.687758733,-0.405046,0.271415,-0.251253,-0.157205,0.222078,0.0284396,0.260423
1535942182.693841578,-0.403662,0.271917,-0.252507,-0.157216,0.2218,0.0262844,0.260418
1535942182.700071819,-0.40873,0.272172,-0.252666,-0.15756,0.221188,0.0237696,0.263614
1535942182.706211684,-0.409644,0.271501,-0.251638,-0.155905,0.222546,0.0177903,0.264187
1535942182.712326382,-0.416956,0.271705,-0.25184,-0.155926,0.221921,0.0110575,0.264256
1535942182.718443845,-0.412923,0.271282,-0.251813,-0.155035,0.220105,0.00782181,0.265629
1535942182.724457253,-0.40903,0.272078,-0.252679,-0.155513,0.220432,0.00521181,0.264315
1535942182.730648748,-0.380152,0.274085,-0.253897,-0.153764,0.217296,0.0084194,0.261057
1535942182.736794070,-0.335081,0.277425,-0.254978,-0.148341,0.210886,0.0129361,0.25235
1535942182.742898874,-0.268486,0.281885,-0.255915,-0.142631,0.200893,0.012776,0.242236
1535942182.748958951,-0.176982,0.288686,-0.257943,-0.133553,0.189562,0.0147037,0.23206
1535942182.755073385,-0.0103109,0.300761,-0.261621,-0.1162,0.166553,0.0168672,0.211498
1535942182.761182266,0.106588,0.310601,-0.26431,-0.102798,0.150354,0.0165223,0.193019
1535942182.767403128,0.232319,0.321853,-0.269493,-0.0896963,0.130943,0.0174172,0.175808
1535942182.773585828,0.371106,0.333896,-0.272864,-0.0727171,0.108651,0.0190232,0.1507
1535942182.779726691,0.520275,0.348071,-0.277967,-0.0547097,0.0872839,0.0189371,0.125334
1535942182.785855424,0.675464,0.362949,-0.283337,-0.0359124,0.0624099,0.0148479,0.0964169
1535942182.792014999,0.836671,0.376696,-0.29109,-0.0163248,0.0397155,0.0170573,0.0673819
1535942182.798307611,1.12844,0.396398,-0.303295,0.0163777,-0.00510276,0.0179011,0.0207033
1535942182.804454569,1.29117,0.403313,-0.312847,0.0382717,-0.0349816,0.0162553,-0.00958375
1535942182.810573359,1.42832,0.409506,-0.323465,0.0577128,-0.0607632,0.0109068,-0.0193268
1535942182.816685158,1.55241,0.41069,-0.333262,0.077616,-0.0897355,0.00823219,-0.019716
1535942182.822931787,1.66989,0.41469,-0.350729,0.0972295,-0.119266,-0.00137924,-0.0188612
1535942182.829040496,1.78297,0.414712,-0.3713,0.119195,-0.152509,-0.00955746,-0.0208457
1535942182.835117066,1.90351,0.417635,-0.39723,0.139737,-0.181713,-0.0140803,-0.0225626
1535942182.841379334,2,0.428274,-0.418,0.174258,-0.239421,-0.0248999,-0.0396879
1535942182.847355798,2,0.426892,-0.439443,0.190316,-0.27217,-0.0358559,-0.0253759
1535942182.853522095,2,0.425342,-0.465523,0.205429,-0.302443,-0.0422135,-0.0202704
1535942182.859767704,2,0.422411,-0.490572,0.215763,-0.33085,-0.0551162,-0.0105751
1535942182.865852190,2,0.422904,-0.520395,0.219162,-0.355856,-0.0594442,-0.00267277
1535942182.872042914,2,0.417518,-0.546393,0.221734,-0.380464,-0.0610103,0.000990941
1535942182.878179283,2,0.424282,-0.580126,0.219126,-0.399239,-0.0549155,0.00124997
1535942182.884278395,2,0.430725,-0.605319,0.214258,-0.412056,-0.0515454,-0.00189268
1535942182.890698153,2,0.451973,-0.632983,0.223255,-0.435197,-0.0602169,-0.0359886
1535942182.896811950,2,0.463209,-0.651991,0.206792,-0.427488,-0.0769532,-0.0442442
1535942182.902972226,2,0.475354,-0.671821,0.187847,-0.415341,-0.0931514,-0.04553
1535942182.909041860,2,0.482504,-0.694791,0.166333,-0.395113,-0.108052,-0.0445609
1535942182.915213348,2,0.494241,-0.709277,0.140954,-0.372616,-0.12164,-0.0343675
1535942182.921430254,2,0.507178,-0.726026,0.110729,-0.340357,-0.136131,-0.0261543
1535942182.927534405,2,0.523617,-0.742682,0.0844158,-0.309627,-0.148951,-0.0208347
1535942182.933688376,2,0.54737,-0.759827,0.0666077,-0.290662,-0.161585,-0.0297627
1535942182.939970515,2,0.565555,-0.774628,0.037261,-0.251298,-0.176193,-0.0167736
1535942182.946188255,2,0.572602,-0.786256,-0.00274024,-0.192726,-0.187594,0.0111426
1535942182.952334676,2,0.593153,-0.797218,-0.033397,-0.145953,-0.203199,0.026705
1535942182.958602946,2,0.614959,-0.801257,-0.0518975,-0.116317,-0.214688,0.0266736
1535942182.964759560,2,0.632969,-0.798477,-0.0796617,-0.0712912,-0.225893,0.0415023
1535942182.971008227,2,0.65146,-0.795009,-0.107816,-0.0258405,-0.240272,0.0654799
1535942182.977077636,2,0.665405,-0.786485,-0.134429,0.0195052,-0.25037,0.0931676
1535942182.983272653,2,0.678263,-0.778653,-0.159135,0.0637947,-0.260355,0.112864
1535942182.989416184,2,0.690778,-0.771105,-0.18296,0.106132,-0.272206,0.131947
1535942182.995653683,2,0.705357,-0.763177,-0.202313,0.149044,-0.278534,0.138363
1535942183.001905206,2,0.715341,-0.748419,-0.221109,0.190017,-0.286725,0.1419
1535942183.008117527,2,0.711334,-0.725466,-0.232815,0.222804,-0.289876,0.144694
1535942183.014198034,2,0.702097,-0.704217,-0.242859,0.259543,-0.293982,0.146906
1535942183.020377863,2,0.687129,-0.683985,-0.246283,0.28773,-0.299039,0.144374
1535942183.026600316,2,0.666638,-0.661804,-0.245061,0.310192,-0.299729,0.135375
1535942183.032818623,2,0.645029,-0.636423,-0.236887,0.325718,-0.29583,0.119888
1535942183.039082077,2,0.623418,-0.609833,-0.22441,0.339026,-0.296729,0.0996215
1535942183.045210716,2,0.592768,-0.575379,-0.207243,0.344353,-0.294711,0.0828034
1535942183.051455702,2,0.571849,-0.544833,-0.187963,0.345408,-0.295032,0.072997
1535942183.057550946,2,0.548943,-0.508985,-0.163318,0.33876,-0.293651,0.0699296
1535942183.063692539,2,0.526002,-0.475585,-0.137244,0.319189,-0.293498,0.0702101
1535942183.069856380,2,0.501239,-0.441889,-0.108428,0.296748,-0.294467,0.0727474
1535942183.076028219,2,0.47848,-0.410147,-0.0787493,0.268425,-0.292848,0.0761474
1535942183.082280782,2,0.446693,-0.371371,-0.0482875,0.23525,-0.287135,0.0752804
1535942183.088454960,2,0.426417,-0.344792,-0.0168929,0.194623,-0.272841,0.0679761
1535942183.094636699,2,0.406827,-0.31922,0.0114695,0.150991,-0.262905,0.0624938
1535942183.100798729,2,0.385155,-0.296105,0.0403862,0.10962,-0.261224,0.0608541
1535942183.107063745,2,0.360998,-0.273392,0.065516,0.0691824,-0.263801,0.0595151
1535942183.113255093,2,0.324764,-0.243105,0.0876387,0.0281947,-0.26644,0.0571808
1535942183.119449103,2,0.301895,-0.225717,0.105756,-0.00904327,-0.263777,0.0563985
1535942183.125599570,2,0.280837,-0.213487,0.119778,-0.047159,-0.267237,0.0642434
1535942183.131803640,2,0.261039,-0.203808,0.131817,-0.0867674,-0.267893,0.0696375
1535942183.137999923,2,0.242192,-0.197542,0.139121,-0.123338,-0.265799,0.0719467
1535942183.144260680,2,0.211705,-0.181546,0.143911,-0.159639,-0.267403,0.0725347
1535942183.150328294,2,0.199175,-0.17763,0.14676,-0.1913,-0.263054,0.0692778
1535942183.156437561,2,0.184274,-0.177217,0.145142,-0.220259,-0.262909,0.067731
1535942183.162599246,2,0.174575,-0.179056,0.14214,-0.245961,-0.258777,0.0610595
1535942183.168806934,2,0.167333,-0.183375,0.136093,-0.267529,-0.253386,0.0544065
1535942183.175024047,2,0.153403,-0.191703,0.126969,-0.280982,-0.251336,0.0434848
1535942183.181158481,2,0.150366,-0.199963,0.116891,-0.286519,-0.248771,0.0370526
1535942183.187331464,2,0.153828,-0.214715,0.10512,-0.288226,-0.241358,0.0308903
1535942183.193552293,2,0.163487,-0.23549,0.0911334,-0.284546,-0.223046,0.0253407
1535942183.199710441,2,0.174952,-0.256604,0.0763874,-0.274864,-0.20051,0.0159614
1535942183.205940069,2,0.18938,-0.277711,0.0636326,-0.265964,-0.174505,0.00418908
1535942183.212138442,2,0.196778,-0.298727,0.049666,-0.254806,-0.156624,-0.00711551
1535942183.218368887,2,0.209032,-0.322563,0.0340819,-0.241244,-0.134271,-0.00852521
1535942183.224526755,2,0.213796,-0.344103,0.0219979,-0.227185,-0.11964,-0.00903939
1535942183.230707823,2,0.222876,-0.365688,0.0112986,-0.211718,-0.117324,-0.00317025
1535942183.236847089,2,0.235986,-0.388258,9.13993e-05,-0.194088,-0.127911,0.00560798
1535942183.243000045,2,0.247545,-0.410227,-0.00754073,-0.178626,-0.142766,0.00807077
1535942183.249198520,2,0.266704,-0.43063,-0.0153593,-0.156935,-0.156882,0.0191977
1535942183.255312125,2,0.284148,-0.445008,-0.0211599,-0.137992,-0.163745,0.0247509
1535942183.261583393,2,0.303288,-0.458247,-0.0241607,-0.11858,-0.168984,0.0245615
1535942183.300964845,2,0.323812,-0.469536,-0.0250722,-0.100615,-0.170677,0.0115085
1535942183.307222382,2,0.469997,-0.52929,0.0234923,-0.0260755,-0.165181,-0.0949913
1535942183.313407632,2,0.487169,-0.535003,0.0404898,-0.0234704,-0.16293,-0.113749
1535942183.319559383,2,0.498203,-0.53721,0.0583055,-0.0274432,-0.164166,-0.115932
1535942183.325716478,2,0.50773,-0.541362,0.0771174,-0.0362441,-0.166096,-0.106187
1535942183.331984195,2,0.51646,-0.544785,0.0978078,-0.0429316,-0.168033,-0.0931878
1535942183.338199419,1.95936,0.523554,-0.547537,0.118717,-0.053876,-0.16998,-0.078945
1535942183.344311755,1.89499,0.529953,-0.54904,0.140535,-0.0658481,-0.172309,-0.0689485
1535942183.350446879,1.82204,0.534589,-0.550366,0.161438,-0.0819581,-0.173233,-0.0607467
1535942183.356720279,1.74948,0.538999,-0.551791,0.179933,-0.100949,-0.172336,-0.0557425
1535942183.362837228,1.67665,0.541858,-0.552253,0.195938,-0.124304,-0.171225,-0.0556845
1535942183.369122282,1.60407,0.544936,-0.552646,0.211306,-0.146642,-0.173565,-0.057838
1535942183.375256320,1.52661,0.548538,-0.553436,0.223425,-0.17286,-0.172734,-0.0623274
1535942183.381508677,1.45232,0.550899,-0.552931,0.235671,-0.204257,-0.170378,-0.0709676
1535942183.387605171,1.37378,0.552242,-0.552979,0.245942,-0.236024,-0.167927,-0.0769793
1535942183.393755559,1.30189,0.553286,-0.551674,0.256011,-0.269071,-0.165417,-0.0788443
1535942183.399939803,1.23036,0.554208,-0.551028,0.264304,-0.299568,-0.160601,-0.0924251
1535942183.406081372,1.15947,0.55564,-0.551082,0.274118,-0.331519,-0.159579,-0.106585
1535942183.412408396,1.08876,0.555763,-0.549675,0.27931,-0.357834,-0.151336,-0.118398
1535942183.418444791,1.01596,0.556592,-0.548708,0.286615,-0.385097,-0.134678,-0.135352
1535942183.424661261,0.948959,0.555797,-0.546999,0.290488,-0.411505,-0.114848,-0.136752
1535942183.430724289,0.877215,0.553934,-0.545839,0.29242,-0.432808,-0.088046,-0.13485
1535942183.436908251,0.805836,0.550701,-0.545168,0.29209,-0.450602,-0.0731483,-0.133106
1535942183.443150074,0.736264,0.550494,-0.546826,0.292061,-0.463675,-0.0531448,-0.131348
1535942183.449338194,0.662389,0.552438,-0.550804,0.290862,-0.474858,-0.0393674,-0.129278
1535942183.455495072,0.583683,0.553655,-0.55417,0.289909,-0.478994,-0.026474,-0.13103
1535942183.461652961,0.508186,0.554059,-0.556622,0.288323,-0.477961,-0.0235194,-0.128538
1535942183.467900860,0.430093,0.554867,-0.555679,0.282872,-0.470169,-0.0174036,-0.1229
1535942183.474027627,0.358241,0.554975,-0.554248,0.277344,-0.459347,-0.0198737,-0.124834
1535942183.480210408,0.287495,0.556276,-0.554874,0.27537,-0.442837,-0.0177814,-0.13922
1535942183.486345927,0.221519,0.558443,-0.560215,0.270178,-0.424481,-0.0116353,-0.15932
1535942183.492568105,0.156591,0.561914,-0.57022,0.267913,-0.40602,-0.0102254,-0.169239
1535942183.498733215,0.0936648,0.564287,-0.578294,0.26576,-0.388169,-0.00318117,-0.171884
1535942183.504925745,0.0268238,0.568073,-0.587617,0.262941,-0.374304,0.0104396,-0.165671
1535942183.511014177,-0.0402399,0.571043,-0.601123,0.259242,-0.359421,0.027248,-0.158475
1535942183.517297736,-0.11096,0.572458,-0.608039,0.259341,-0.348365,0.0356034,-0.144058
1535942183.523468312,-0.180206,0.57305,-0.616981,0.258682,-0.338148,0.0413358,-0.127788
1535942183.529582997,-0.252641,0.574403,-0.625334,0.26058,-0.332408,0.0395537,-0.107675
1535942183.535841334,-0.332782,0.574101,-0.629691,0.261333,-0.326227,0.0280479,-0.0923828
1535942183.541976649,-0.401901,0.574058,-0.635181,0.261774,-0.324537,0.0157528,-0.078759
1535942183.548163155,-0.479364,0.573643,-0.63658,0.260552,-0.322607,0.0031967,-0.0749386
1535942183.554407849,-0.553045,0.572336,-0.635514,0.254727,-0.321229,-0.00942896,-0.0758665
1535942183.560564443,-0.598759,0.571508,-0.634089,0.249572,-0.320793,-0.0176755,-0.0692513
1535942183.566767608,-0.56612,0.56766,-0.629929,0.246383,-0.322086,-0.0239241,-0.0719082
1535942183.572907287,-0.492488,0.565054,-0.622918,0.239737,-0.320002,-0.0241736,-0.0834122
1535942183.579128069,-0.423488,0.561201,-0.613384,0.232805,-0.317714,-0.0281051,-0.087919
1535942183.585316118,-0.374061,0.557998,-0.603754,0.227827,-0.312739,-0.0324438,-0.0961822
1535942183.591355793,-0.341452,0.554494,-0.593763,0.22119,-0.303002,-0.034875,-0.101882
1535942183.597623589,-0.338761,0.553695,-0.584999,0.212289,-0.289983,-0.0359335,-0.11259
1535942183.603815334,-0.349493,0.552657,-0.577002,0.206165,-0.274953,-0.032705,-0.13007
1535942183.610098336,-0.352688,0.555063,-0.570246,0.195017,-0.255119,-0.0285732,-0.148507
1535942183.616310623,-0.360717,0.560728,-0.566254,0.185696,-0.234276,-0.0203695,-0.166998
1535942183.622460751,-0.364251,0.570464,-0.564092,0.176045,-0.212048,-0.00595931,-0.184001
1535942183.628579640,-0.373929,0.577673,-0.561698,0.165995,-0.191026,0.0051018,-0.198359
1535942183.634827938,-0.362309,0.575422,-0.557813,0.159252,-0.174631,0.0104837,-0.209539
1535942183.641119625,-0.348515,0.570039,-0.55253,0.151586,-0.160018,0.0191607,-0.218357
1535942183.647322030,-0.321599,0.564034,-0.547281,0.147616,-0.147228,0.018521,-0.228221
1535942183.653393949,-0.294172,0.559214,-0.543484,0.146836,-0.137201,0.0129452,-0.238161
1535942183.659580311,-0.256151,0.556262,-0.540415,0.144874,-0.12996,0.00667389,-0.243415
1535942183.698861766,-0.220158,0.553509,-0.536587,0.147409,-0.128,0.00358025,-0.24524
1535942183.705041434,0.23666,0.525424,-0.47561,0.166051,-0.127936,-0.0060997,-0.274478
1535942183.711304500,0.335694,0.523464,-0.468489,0.171616,-0.125692,-0.011528,-0.274466
1535942183.717342852,0.396043,0.520527,-0.462173,0.177548,-0.126133,-0.0158537,-0.268327
1535942183.723453296,0.415791,0.519757,-0.458493,0.182563,-0.124948,-0.0134058,-0.256998
1535942183.729710636,0.4537,0.518959,-0.456457,0.187945,-0.12588,-0.0122663,-0.236771
1535942183.735953951,0.497108,0.518839,-0.458907,0.192388,-0.129031,-0.0132564,-0.212232
1535942183.742090047,0.556515,0.51649,-0.461047,0.196309,-0.134917,-0.0165983,-0.194453
1535942183.748249894,0.615902,0.516044,-0.464448,0.200707,-0.142119,-0.0239469,-0.16736
1535942183.754518154,0.667321,0.515495,-0.466653,0.206302,-0.153757,-0.0359584,-0.134106
1535942183.760744235,0.719279,0.513081,-0.469379,0.21067,-0.169273,-0.0406922,-0.103517
1535942183.767018987,0.78001,0.509593,-0.471523,0.214616,-0.183883,-0.0444946,-0.0784166
1535942183.773195756,0.838013,0.504448,-0.472219,0.216272,-0.196887,-0.0496373,-0.0629363
1535942183.779383509,0.884589,0.499319,-0.472719,0.219488,-0.211082,-0.0512297,-0.0518443
1535942183.785486137,0.947287,0.493098,-0.473603,0.22346,-0.22599,-0.0535255,-0.0438027
1535942183.791640134,1.00518,0.487304,-0.473986,0.224911,-0.239567,-0.0549894,-0.037416
1535942183.797802597,1.05902,0.482762,-0.475663,0.227406,-0.2527,-0.0559417,-0.0310728
1535942183.804090725,1.10546,0.48216,-0.478469,0.229199,-0.268946,-0.056015,-0.0341862
1535942183.810296028,1.14117,0.480246,-0.480028,0.231547,-0.286672,-0.056124,-0.0400592
1535942183.816458487,1.17911,0.477966,-0.482094,0.231672,-0.301237,-0.0578987,-0.0520297
1535942183.822606383,1.20186,0.478674,-0.484272,0.232405,-0.316243,-0.0570827,-0.0649206
1535942183.828831615,1.22727,0.482611,-0.487054,0.231455,-0.328727,-0.0542892,-0.0769023
1535942183.835134491,1.2428,0.487828,-0.490041,0.230895,-0.340067,-0.0500104,-0.0850045
1535942183.841283802,1.24895,0.491973,-0.493841,0.232977,-0.347831,-0.0503723,-0.0953037
1535942183.847367320,1.25115,0.494992,-0.49623,0.234439,-0.351749,-0.0500445,-0.108906
1535942183.853482442,1.25516,0.497211,-0.501538,0.236608,-0.353898,-0.0488988,-0.123294
1535942183.859711964,1.2581,0.498125,-0.506942,0.239859,-0.352534,-0.0459092,-0.131501
1535942183.865965985,1.27359,0.500453,-0.514695,0.243369,-0.347759,-0.0463413,-0.139905
1535942183.871946644,1.30552,0.506797,-0.529324,0.244961,-0.344703,-0.0442502,-0.150278
1535942183.878191535,1.32788,0.511298,-0.539514,0.247205,-0.340073,-0.0440635,-0.158644
1535942183.884219871,1.34839,0.515242,-0.544919,0.246804,-0.331642,-0.0428404,-0.162441
1535942183.890397278,1.3619,0.519777,-0.552291,0.246663,-0.323036,-0.04355,-0.167826
1535942183.896504534,1.36578,0.524449,-0.562999,0.246977,-0.31022,-0.0399943,-0.178675
1535942183.902815555,1.37005,0.528633,-0.574132,0.245174,-0.299498,-0.040577,-0.181889
1535942183.908972080,1.37213,0.533498,-0.589353,0.244284,-0.287715,-0.0350935,-0.184393
1535942183.915017154,1.36655,0.537794,-0.601132,0.243352,-0.278441,-0.0345072,-0.185975
1535942183.921126992,1.35439,0.541182,-0.609733,0.242925,-0.275632,-0.0352824,-0.182985
1535942183.927253406,1.34208,0.543964,-0.619637,0.24174,-0.275092,-0.0442063,-0.171118
1535942183.933333303,1.32906,0.545938,-0.627992,0.244094,-0.278315,-0.0465113,-0.16088
1535942183.939420602,1.32122,0.54763,-0.635326,0.244138,-0.281641,-0.0445957,-0.160435
1535942183.945548447,1.30773,0.549121,-0.6369,0.24393,-0.283386,-0.0389018,-0.173018
1535942183.951732928,1.30598,0.549814,-0.63701,0.24331,-0.286755,-0.0378492,-0.180732
1535942183.957854281,1.30604,0.549912,-0.639778,0.245814,-0.291365,-0.031224,-0.183067
1535942183.964018768,1.29276,0.549803,-0.638381,0.247465,-0.29725,-0.0209901,-0.185861
1535942183.970138235,1.28329,0.548688,-0.634697,0.247035,-0.300739,-0.00799203,-0.191249
1535942183.976346147,1.2714,0.548562,-0.6299,0.248564,-0.304482,0.000999712,-0.197486
1535942183.982467815,1.2635,0.546838,-0.623734,0.246958,-0.305165,0.0147274,-0.202857
1535942183.988598708,1.2462,0.54531,-0.618309,0.248352,-0.308021,0.0184283,-0.20639
1535942183.994780047,1.23859,0.543721,-0.612656,0.248993,-0.308371,0.0177297,-0.208815
1535942184.000909687,1.22733,0.543883,-0.607517,0.249269,-0.308995,0.00653926,-0.210468
1535942184.007121757,1.21733,0.541827,-0.601891,0.248837,-0.307249,-0.00159434,-0.209259
1535942184.013271709,1.20852,0.541509,-0.598333,0.248906,-0.306107,-0.00561485,-0.209318
1535942184.019357571,1.20649,0.540496,-0.593577,0.247806,-0.304577,-0.00735675,-0.209671
1535942184.025509628,1.19584,0.539755,-0.588403,0.246417,-0.303521,-0.00916789,-0.211212
1535942184.031722036,1.18719,0.539398,-0.584865,0.247348,-0.30247,-0.0138416,-0.212781
1535942184.037898125,1.18058,0.539268,-0.5823,0.247362,-0.303683,-0.016778,-0.210768
1535942184.044019163,1.17458,0.538566,-0.579394,0.248389,-0.30346,-0.0159821,-0.21112
1535942184.050131362,1.16925,0.538812,-0.577058,0.247462,-0.303297,-0.0141466,-0.213365
1535942184.056336292,1.16428,0.536513,-0.574392,0.247368,-0.303603,-0.0141493,-0.212113
1535942184.062444722,1.14347,0.53471,-0.571564,0.248805,-0.304052,-0.0170947,-0.211673
1535942184.068776242,1.12101,0.530439,-0.569347,0.249018,-0.30429,-0.0199311,-0.210117
1535942184.074964699,1.09519,0.52713,-0.568012,0.248479,-0.304779,-0.0239126,-0.207986
1535942184.081054425,1.09789,0.524728,-0.566034,0.249103,-0.305466,-0.0230102,-0.211478
1535942184.087330509,1.10706,0.525877,-0.565138,0.248171,-0.305897,-0.021228,-0.216002
1535942184.093434957,1.11063,0.525751,-0.564513,0.247267,-0.303279,-0.026269,-0.213653
1535942184.099642712,1.11302,0.526517,-0.56122,0.246413,-0.300758,-0.0218729,-0.217734
1535942184.105757062,1.11673,0.524619,-0.552627,0.245019,-0.297206,-0.0234205,-0.220012
1535942184.111790781,1.11708,0.521734,-0.54005,0.244028,-0.288117,-0.024294,-0.217949
1535942184.117908172,1.11834,0.520851,-0.531032,0.24179,-0.277891,-0.0262941,-0.217093
1535942184.124010453,1.12036,0.520302,-0.525357,0.241173,-0.271085,-0.0229273,-0.218398
1535942184.130175842,1.12786,0.520469,-0.522977,0.24071,-0.268335,-0.00407746,-0.21787
1535942184.136378440,1.13255,0.520273,-0.521239,0.24003,-0.266831,0.0210699,-0.219849
1535942184.142429129,1.12991,0.519934,-0.519047,0.240088,-0.267679,0.0320024,-0.221652
1535942184.148620476,1.13447,0.519644,-0.517057,0.239511,-0.269441,0.0377379,-0.226206
1535942184.154738281,1.13084,0.519345,-0.515239,0.240697,-0.273093,0.036946,-0.228338
1535942184.160885681,1.12867,0.52,-0.515621,0.241809,-0.276387,0.0299114,-0.226883
1535942184.167170460,1.12557,0.520338,-0.518223,0.242759,-0.281164,0.0239874,-0.224437
1535942184.173317590,1.12351,0.520352,-0.519473,0.244408,-0.285857,0.020484,-0.219499
1535942184.179458756,1.12616,0.521094,-0.522084,0.244911,-0.290642,0.0155587,-0.215246
1535942184.185645735,1.13562,0.521817,-0.524482,0.246443,-0.297387,0.0081824,-0.213329
1535942184.191776969,1.13285,0.521995,-0.526419,0.246823,-0.301187,0.00274212,-0.207072
1535942184.197989360,1.13826,0.523029,-0.528386,0.245338,-0.302113,-0.00104742,-0.191981
1535942184.204123561,1.13276,0.523967,-0.530102,0.245698,-0.302321,-0.00306512,-0.178667
1535942184.210292637,1.13829,0.523744,-0.531878,0.245995,-0.304367,-0.00659088,-0.167401
1535942184.216467106,1.14128,0.523774,-0.532999,0.246042,-0.304738,-0.00925143,-0.156383
1535942184.222591939,1.14379,0.524528,-0.533682,0.244303,-0.303679,-0.0142564,-0.155476
1535942184.228730133,1.14204,0.52504,-0.535167,0.245241,-0.304174,-0.0172483,-0.156474
1535942184.234819416,1.14328,0.525832,-0.536102,0.243782,-0.303942,-0.0172405,-0.153456
1535942184.241026257,1.14661,0.526114,-0.536869,0.243447,-0.303179,-0.0212731,-0.153545
1535942184.247150877,1.152,0.526769,-0.53764,0.244169,-0.302305,-0.0212093,-0.1559
1535942184.253312258,1.15589,0.526933,-0.538231,0.243971,-0.30061,-0.0220832,-0.155898
1535942184.259440013,1.15601,0.527359,-0.538293,0.245626,-0.3016,-0.0205296,-0.159848
1535942184.265743696,1.15729,0.527548,-0.540683,0.244867,-0.301848,-0.0164803,-0.163165
1535942184.272031164,1.15159,0.526143,-0.539602,0.24663,-0.30161,-0.0145746,-0.164598
1535942184.278153264,1.1441,0.523294,-0.540603,0.248245,-0.303642,-0.0137498,-0.168005
1535942184.284346305,1.14983,0.520907,-0.54063,0.249564,-0.304412,-0.0134986,-0.168023
1535942184.290573120,1.14829,0.521091,-0.543535,0.250328,-0.304689,-0.0119904,-0.160399
1535942184.296752111,1.15944,0.522378,-0.546025,0.250953,-0.304551,-0.0142981,-0.145206
1535942184.302841964,1.15736,0.524658,-0.547992,0.252004,-0.305214,-0.00519198,-0.144479
1535942184.308965260,1.15201,0.524287,-0.5468,0.250059,-0.303877,0.00320833,-0.142061
1535942184.315029665,1.15145,0.524128,-0.543005,0.250029,-0.302126,0.00650437,-0.13201
1535942184.321052539,1.15676,0.524205,-0.538687,0.250122,-0.298768,0.0121221,-0.132766
1535942184.327291669,1.15484,0.52338,-0.536391,0.248934,-0.294419,0.0197054,-0.141336
1535942184.333351598,1.15883,0.526069,-0.53843,0.247848,-0.292703,0.0223636,-0.151383
1535942184.339437557,1.15776,0.525264,-0.538567,0.247454,-0.295388,0.0197771,-0.160182
1535942184.345491215,1.16473,0.526038,-0.540027,0.247518,-0.298625,0.0189458,-0.163327
1535942184.351735448,1.16347,0.526077,-0.540258,0.249706,-0.303659,0.0129169,-0.167633
1535942184.391530235,1.16124,0.527053,-0.540545,0.251307,-0.306104,0.00422787,-0.169648
1535942184.397687941,1.15664,0.527555,-0.542348,0.247678,-0.303322,-0.00701228,-0.181079
1535942184.403860157,1.15063,0.527183,-0.541159,0.247746,-0.300626,-0.0091379,-0.182427
1535942184.410127214,1.1468,0.527378,-0.541701,0.248326,-0.301262,-0.00867778,-0.180999
1535942184.416222553,1.15141,0.527664,-0.542752,0.247598,-0.300586,-0.0101354,-0.174642
1535942184.422324191,1.14901,0.526347,-0.542368,0.248165,-0.301192,-0.0140016,-0.156419
1535942184.428613688,1.1455,0.526841,-0.542436,0.249106,-0.301755,-0.0128889,-0.14743
1535942184.434927004,1.14571,0.527806,-0.54266,0.249132,-0.304078,-0.0169359,-0.142043
1535942184.441047681,1.14476,0.527375,-0.54254,0.248838,-0.303594,-0.0211728,-0.130424
1535942184.447222823,1.14857,0.526404,-0.541768,0.246576,-0.302437,-0.0201851,-0.126157
1535942184.453365931,1.14765,0.52823,-0.542211,0.248187,-0.301872,-0.0230737,-0.13096
1535942184.459604298,1.14669,0.529159,-0.542918,0.248636,-0.301571,-0.0222876,-0.13923
1535942184.465829134,1.14335,0.528741,-0.541799,0.248756,-0.301682,-0.0195643,-0.148034
1535942184.472044153,1.13889,0.529205,-0.542374,0.247367,-0.301608,-0.0184546,-0.154215
1535942184.478163710,1.14051,0.528086,-0.541606,0.248249,-0.301426,-0.0215694,-0.156115
1535942184.484415530,1.1354,0.525976,-0.541558,0.248069,-0.302234,-0.0183113,-0.157304
1535942184.490403754,1.1261,0.522269,-0.540624,0.248832,-0.301969,-0.0193423,-0.160657
1535942184.530875661,1.12667,0.521007,-0.541209,0.250204,-0.302342,-0.0194169,-0.164094
1535942184.537123372,1.14237,0.522458,-0.533308,0.247172,-0.292953,-0.0189254,-0.174841
1535942184.543259832,1.14365,0.523296,-0.534128,0.247024,-0.291629,-0.0164292,-0.177463
1535942184.549336644,1.14937,0.524338,-0.535937,0.24779,-0.291327,-0.0169567,-0.172684
