time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941982.554615685,-0.109401,-0.534749,0.282867,0.114598,0.270431,0.889749,-0.349401,-1.3832,-1.32228,1.94149,-0.125417,-2.06146,-1.11938,-0.567245
1535941982.566867220,-0.108733,-0.534907,0.283433,0.11478,0.271098,0.889308,-0.349946,-1.38432,-1.32166,1.94181,-0.124568,-2.06183,-1.11935,-0.567312
1535941982.573038200,-0.108566,-0.534951,0.283547,0.114819,0.271264,0.889191,-0.350102,-1.38458,-1.32159,1.94187,-0.124294,-2.06193,-1.11932,-0.567291
1535941982.579220353,-0.108112,-0.535054,0.283609,0.114707,0.271456,0.889039,-0.350376,-1.38538,-1.32159,1.94187,-0.124075,-2.06203,-1.11926,-0.567514
1535941982.591334130,-0.107226,-0.535224,0.283764,0.114333,0.271708,0.888737,-0.351069,-1.38688,-1.32155,1.9419,-0.123523,-2.06246,-1.11971,-0.567626
1535941982.597122219,-0.106862,-0.535307,0.28396,0.114238,0.272003,0.888592,-0.351238,-1.38741,-1.32152,1.94193,-0.122842,-2.06268,-1.11991,-0.56799
1535941982.603507950,-0.106716,-0.535333,0.284121,0.114033,0.27219,0.888559,-0.351244,-1.38747,-1.32162,1.9419,-0.121969,-2.06302,-1.1205,-0.568359
1535941982.609874113,-0.106595,-0.535365,0.284352,0.113905,0.272513,0.888488,-0.351215,-1.38747,-1.32165,1.94198,-0.121015,-2.06353,-1.12091,-0.56872
1535941982.621874798,-0.106326,-0.535415,0.284666,0.113596,0.272895,0.888426,-0.351173,-1.38763,-1.32171,1.94204,-0.119625,-2.06418,-1.12176,-0.569463
1535941982.628012732,-0.106248,-0.535432,0.284818,0.113423,0.273102,0.888424,-0.351075,-1.38757,-1.32181,1.94206,-0.118811,-2.06457,-1.12223,-0.569915
1535941982.634136098,-0.106108,-0.53548,0.285011,0.113401,0.27342,0.888308,-0.351128,-1.38763,-1.32194,1.94212,-0.117813,-2.06488,-1.12246,-0.570167
1535941982.646451593,-0.105842,-0.535604,0.285453,0.113517,0.274365,0.887914,-0.351348,-1.38779,-1.3219,1.94226,-0.11635,-2.06583,-1.12207,-0.570054
1535941982.652582473,-0.105771,-0.535648,0.28557,0.11352,0.274719,0.887802,-0.351355,-1.38779,-1.32197,1.94226,-0.115827,-2.06619,-1.12186,-0.570103
1535941982.658747429,-0.105768,-0.535665,0.285706,0.113545,0.274963,0.887745,-0.3513,-1.38768,-1.32197,1.94226,-0.115329,-2.06639,-1.12185,-0.57024
1535941982.671032763,-0.105447,-0.535775,0.285787,0.113619,0.275362,0.887638,-0.351235,-1.38827,-1.322,1.94235,-0.115066,-2.06644,-1.12121,-0.570936
1535941982.677275624,-0.105404,-0.535832,0.285861,0.113824,0.275738,0.887646,-0.350854,-1.38843,-1.32186,1.94241,-0.115196,-2.06632,-1.12028,-0.57175
1535941982.683488228,-0.105426,-0.535872,0.285931,0.114063,0.276047,0.8877,-0.350393,-1.38848,-1.32172,1.94248,-0.115324,-2.06607,-1.11942,-0.572678
1535941982.695334456,-0.10544,-0.535947,0.285865,0.114277,0.276496,0.887894,-0.349477,-1.38864,-1.32172,1.94253,-0.115795,-2.06575,-1.11784,-0.574512
1535941982.701679052,-0.105402,-0.535974,0.285892,0.114335,0.276651,0.887929,-0.349248,-1.38875,-1.32165,1.94248,-0.115872,-2.06559,-1.11746,-0.575059
1535941982.707615719,-0.105454,-0.535947,0.28581,0.114386,0.276405,0.888002,-0.349241,-1.38875,-1.32165,1.94254,-0.116158,-2.0653,-1.11757,-0.575065
