time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536123879.316264354,-0.236312,-0.431705,0.114642,0.296551,0.0617042,0.916819,-0.26018,-0.932097,-1.35514,1.08863,-0.875216,-0.28023,-0.732052,-1.29377
1536123879.336610111,-0.232486,-0.436702,0.112687,0.296725,0.0763664,0.914456,-0.264373,-0.945027,-1.36691,1.09019,-0.858039,-0.282795,-0.705888,-1.29466
1536123879.356950039,-0.228589,-0.441589,0.110788,0.296817,0.0909135,0.911886,-0.26851,-0.957886,-1.37862,1.09174,-0.840956,-0.285347,-0.679868,-1.29555
1536123879.377072301,-0.224629,-0.446357,0.108944,0.296827,0.105329,0.909118,-0.272587,-0.970661,-1.39025,1.09328,-0.823985,-0.287882,-0.654016,-1.29643
1536123879.397810125,-0.220613,-0.451003,0.107159,0.296756,0.119598,0.906159,-0.276601,-0.983341,-1.40179,1.09481,-0.80714,-0.290397,-0.628359,-1.2973
1536123879.417068427,-0.216548,-0.45552,0.105432,0.296606,0.133703,0.903017,-0.28055,-0.995912,-1.41323,1.09632,-0.79044,-0.292892,-0.602921,-1.29817
1536123879.438370553,-0.212443,-0.459905,0.103765,0.296378,0.147631,0.899703,-0.284429,-1.00836,-1.42457,1.09782,-0.7739,-0.295362,-0.577728,-1.29903
1536123879.459770327,-0.208305,-0.464154,0.102157,0.296074,0.161365,0.896226,-0.288236,-1.02068,-1.43578,1.09931,-0.757538,-0.297806,-0.552804,-1.29988
1536123879.480431466,-0.204142,-0.468262,0.100608,0.295698,0.174893,0.892597,-0.291969,-1.03285,-1.44686,1.10077,-0.741368,-0.300221,-0.528175,-1.30072
1536123879.499548933,-0.199963,-0.472228,0.099119,0.295251,0.1882,0.888827,-0.295624,-1.04486,-1.4578,1.10222,-0.725408,-0.302604,-0.503864,-1.30154
1536123879.519715588,-0.195775,-0.476049,0.0976895,0.294736,0.201273,0.884929,-0.2992,-1.05671,-1.46858,1.10365,-0.709672,-0.304955,-0.479895,-1.30236
1536123879.540038443,-0.191588,-0.479724,0.0963191,0.294156,0.214099,0.880914,-0.302694,-1.06837,-1.4792,1.10505,-0.694177,-0.307269,-0.456293,-1.30317
1536123879.560653922,-0.18741,-0.483251,0.0950073,0.293515,0.226667,0.876796,-0.306103,-1.07984,-1.48964,1.10643,-0.678938,-0.309545,-0.43308,-1.30396
1536123879.580949297,-0.18325,-0.486629,0.0937533,0.292817,0.238963,0.872588,-0.309426,-1.09111,-1.4999,1.10779,-0.663969,-0.311781,-0.410279,-1.30473
1536123879.602861505,-0.179115,-0.48986,0.0925564,0.292066,0.250977,0.868303,-0.312661,-1.10217,-1.50996,1.10912,-0.649285,-0.313974,-0.387913,-1.3055
1536123879.622619804,-0.175014,-0.492942,0.0914157,0.291265,0.262699,0.863956,-0.315806,-1.11299,-1.51982,1.11043,-0.634902,-0.316122,-0.366004,-1.30624
